{'M_BLOCKING=12_avg': 3.1790499999999997, 'M_BLOCKING=12_best': 3.1790499999999997, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 3.181383333333334, 'M_BLOCKING=16_best': 3.181383333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 3.1079666666666657, 'M_BLOCKING=1_best': 3.1079666666666657, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 3.1084, 'M_BLOCKING=2_best': 3.1084, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 3.1343166666666664, 'M_BLOCKING=3_best': 3.1343166666666664, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 3.1241833333333333, 'M_BLOCKING=6_best': 3.1241833333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.0509666666666666, 'xsmm_reference_best': 3.0509666666666666, 'xsmm_reference_cpu_freq': 2.999975, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 1.530116666666667, 'M_BLOCKING=12_best': 1.530116666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 1.49865, 'M_BLOCKING=16_best': 1.49865, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.4427166666666666, 'M_BLOCKING=1_best': 1.4427166666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.5146000000000002, 'M_BLOCKING=2_best': 1.5146000000000002, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 1.5282833333333334, 'M_BLOCKING=3_best': 1.5282833333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 1.5244333333333333, 'M_BLOCKING=6_best': 1.5244333333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 105600, 'xsmm_reference_avg': 1.4401000000000002, 'xsmm_reference_best': 1.4401000000000002, 'xsmm_reference_cpu_freq': 2.999981, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 3.5144333333333337, 'M_BLOCKING=12_best': 3.5144333333333337, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 3.48285, 'M_BLOCKING=16_best': 3.48285, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 3.341216666666667, 'M_BLOCKING=1_best': 3.341216666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 3.3671333333333333, 'M_BLOCKING=2_best': 3.3671333333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 3.374783333333333, 'M_BLOCKING=3_best': 3.374783333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 3.40475, 'M_BLOCKING=6_best': 3.40475, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.2391, 'xsmm_reference_best': 3.2391, 'xsmm_reference_cpu_freq': 2.999941, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 1.4983166666666667, 'M_BLOCKING=12_best': 1.4983166666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 1.5039666666666667, 'M_BLOCKING=16_best': 1.5039666666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.4576166666666666, 'M_BLOCKING=1_best': 1.4576166666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.50675, 'M_BLOCKING=2_best': 1.50675, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 1.5169166666666667, 'M_BLOCKING=3_best': 1.5169166666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 1.5218500000000001, 'M_BLOCKING=6_best': 1.5218500000000001, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 105600, 'xsmm_reference_avg': 1.4215666666666666, 'xsmm_reference_best': 1.4215666666666666, 'xsmm_reference_cpu_freq': 2.999936, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 3.176216666666667, 'M_BLOCKING=12_best': 3.176216666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 3.168433333333333, 'M_BLOCKING=16_best': 3.168433333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 3.068633333333333, 'M_BLOCKING=1_best': 3.068633333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 3.0733666666666664, 'M_BLOCKING=2_best': 3.0733666666666664, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 3.092766666666667, 'M_BLOCKING=3_best': 3.092766666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 3.09615, 'M_BLOCKING=6_best': 3.09615, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.0777833333333335, 'xsmm_reference_best': 3.0777833333333335, 'xsmm_reference_cpu_freq': 2.999929, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 7.033916666666666, 'M_BLOCKING=12_best': 7.033916666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 7.046966666666666, 'M_BLOCKING=16_best': 7.046966666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.008583333333333, 'M_BLOCKING=1_best': 7.008583333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 6.961833333333333, 'M_BLOCKING=2_best': 6.961833333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 7.0268, 'M_BLOCKING=3_best': 7.0268, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 7.012200000000001, 'M_BLOCKING=6_best': 7.012200000000001, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 6.910416666666666, 'xsmm_reference_best': 6.910416666666666, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 8.499783333333333, 'M_BLOCKING=12_best': 8.499783333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 8.41945, 'M_BLOCKING=16_best': 8.41945, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 8.754999999999999, 'M_BLOCKING=1_best': 8.754999999999999, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 8.64335, 'M_BLOCKING=2_best': 8.64335, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 8.611783333333333, 'M_BLOCKING=3_best': 8.611783333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 8.536116666666667, 'M_BLOCKING=6_best': 8.536116666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 105600, 'xsmm_reference_avg': 9.3332, 'xsmm_reference_best': 9.3332, 'xsmm_reference_cpu_freq': 2.99993, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 14.997566666666668, 'M_BLOCKING=12_best': 14.997566666666668, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 14.88745, 'M_BLOCKING=16_best': 14.88745, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 15.465433333333333, 'M_BLOCKING=1_best': 15.465433333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 14.863433333333335, 'M_BLOCKING=2_best': 14.863433333333335, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 14.752383333333334, 'M_BLOCKING=3_best': 14.752383333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 14.732816666666668, 'M_BLOCKING=6_best': 14.732816666666668, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 105600, 'xsmm_reference_avg': 15.564466666666666, 'xsmm_reference_best': 15.564466666666666, 'xsmm_reference_cpu_freq': 2.999943, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 12.4289, 'M_BLOCKING=12_best': 12.4289, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 12.458183333333332, 'M_BLOCKING=16_best': 12.458183333333332, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 12.552916666666667, 'M_BLOCKING=1_best': 12.552916666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 12.677233333333334, 'M_BLOCKING=2_best': 12.677233333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 13.022483333333332, 'M_BLOCKING=3_best': 13.022483333333332, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 12.908766666666668, 'M_BLOCKING=6_best': 12.908766666666668, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 105600, 'xsmm_reference_avg': 13.892116666666668, 'xsmm_reference_best': 13.892116666666668, 'xsmm_reference_cpu_freq': 2.99989, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 11.279750000000002, 'M_BLOCKING=12_best': 11.279750000000002, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 11.0607, 'M_BLOCKING=16_best': 11.0607, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 10.9284, 'M_BLOCKING=1_best': 10.9284, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 11.018966666666666, 'M_BLOCKING=2_best': 11.018966666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 11.003366666666667, 'M_BLOCKING=3_best': 11.003366666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 11.091383333333333, 'M_BLOCKING=6_best': 11.091383333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 105600, 'xsmm_reference_avg': 10.736416666666665, 'xsmm_reference_best': 10.736416666666665, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 7.8684, 'M_BLOCKING=12_best': 7.8684, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 7.609566666666667, 'M_BLOCKING=16_best': 7.609566666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.795316666666667, 'M_BLOCKING=1_best': 7.795316666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.786833333333333, 'M_BLOCKING=2_best': 7.786833333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 7.833066666666667, 'M_BLOCKING=3_best': 7.833066666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 7.828266666666667, 'M_BLOCKING=6_best': 7.828266666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 7.4084, 'xsmm_reference_best': 7.4084, 'xsmm_reference_cpu_freq': 2.99996, 'xsmm_reference_kernel_type': 'wide-sparse'}
