{'M_BLOCKING=12_avg': 2.454016666666667, 'M_BLOCKING=12_best': 2.454016666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 2.4539166666666667, 'M_BLOCKING=16_best': 2.4539166666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 2.3910499999999995, 'M_BLOCKING=1_best': 2.3910499999999995, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 2.4087166666666664, 'M_BLOCKING=2_best': 2.4087166666666664, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 2.40985, 'M_BLOCKING=3_best': 2.40985, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 2.42935, 'M_BLOCKING=6_best': 2.42935, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 81600, 'xsmm_reference_avg': 2.354033333333333, 'xsmm_reference_best': 2.354033333333333, 'xsmm_reference_cpu_freq': 2.999923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 1.1333666666666666, 'M_BLOCKING=12_best': 1.1333666666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 1.1360833333333333, 'M_BLOCKING=16_best': 1.1360833333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.0904333333333334, 'M_BLOCKING=1_best': 1.0904333333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.1419166666666667, 'M_BLOCKING=2_best': 1.1419166666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 1.1451833333333332, 'M_BLOCKING=3_best': 1.1451833333333332, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 1.1553833333333332, 'M_BLOCKING=6_best': 1.1553833333333332, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 81600, 'xsmm_reference_avg': 1.0864166666666668, 'xsmm_reference_best': 1.0864166666666668, 'xsmm_reference_cpu_freq': 2.999929, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 2.68165, 'M_BLOCKING=12_best': 2.68165, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 2.6707666666666663, 'M_BLOCKING=16_best': 2.6707666666666663, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 2.5614333333333335, 'M_BLOCKING=1_best': 2.5614333333333335, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 2.584766666666667, 'M_BLOCKING=2_best': 2.584766666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 2.5830166666666665, 'M_BLOCKING=3_best': 2.5830166666666665, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 2.6160666666666668, 'M_BLOCKING=6_best': 2.6160666666666668, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 81600, 'xsmm_reference_avg': 2.5764666666666667, 'xsmm_reference_best': 2.5764666666666667, 'xsmm_reference_cpu_freq': 2.999874, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 1.1234499999999998, 'M_BLOCKING=12_best': 1.1234499999999998, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 1.1308333333333331, 'M_BLOCKING=16_best': 1.1308333333333331, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.0994666666666668, 'M_BLOCKING=1_best': 1.0994666666666668, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.1332166666666665, 'M_BLOCKING=2_best': 1.1332166666666665, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 1.1422666666666668, 'M_BLOCKING=3_best': 1.1422666666666668, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 1.1464, 'M_BLOCKING=6_best': 1.1464, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 81600, 'xsmm_reference_avg': 1.0780333333333334, 'xsmm_reference_best': 1.0780333333333334, 'xsmm_reference_cpu_freq': 2.999885, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 2.4582166666666665, 'M_BLOCKING=12_best': 2.4582166666666665, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 2.4435666666666673, 'M_BLOCKING=16_best': 2.4435666666666673, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 2.379766666666667, 'M_BLOCKING=1_best': 2.379766666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 2.372066666666667, 'M_BLOCKING=2_best': 2.372066666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 2.3760333333333334, 'M_BLOCKING=3_best': 2.3760333333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 2.3881333333333337, 'M_BLOCKING=6_best': 2.3881333333333337, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 81600, 'xsmm_reference_avg': 2.3437166666666673, 'xsmm_reference_best': 2.3437166666666673, 'xsmm_reference_cpu_freq': 2.999887, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 5.4334999999999996, 'M_BLOCKING=12_best': 5.4334999999999996, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 5.4489, 'M_BLOCKING=16_best': 5.4489, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 5.4203, 'M_BLOCKING=1_best': 5.4203, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 5.413250000000001, 'M_BLOCKING=2_best': 5.413250000000001, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 5.4047, 'M_BLOCKING=3_best': 5.4047, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 5.4314, 'M_BLOCKING=6_best': 5.4314, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 81600, 'xsmm_reference_avg': 5.334983333333333, 'xsmm_reference_best': 5.334983333333333, 'xsmm_reference_cpu_freq': 2.999941, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 6.195516666666666, 'M_BLOCKING=12_best': 6.195516666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 5.908533333333334, 'M_BLOCKING=16_best': 5.908533333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 6.5137833333333335, 'M_BLOCKING=1_best': 6.5137833333333335, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 6.22395, 'M_BLOCKING=2_best': 6.22395, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 5.975066666666667, 'M_BLOCKING=3_best': 5.975066666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 6.2062833333333325, 'M_BLOCKING=6_best': 6.2062833333333325, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 81600, 'xsmm_reference_avg': 7.555350000000001, 'xsmm_reference_best': 7.555350000000001, 'xsmm_reference_cpu_freq': 2.999887, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 11.18115, 'M_BLOCKING=12_best': 11.18115, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 11.211916666666665, 'M_BLOCKING=16_best': 11.211916666666665, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 10.98245, 'M_BLOCKING=1_best': 10.98245, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 10.925483333333334, 'M_BLOCKING=2_best': 10.925483333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 10.97785, 'M_BLOCKING=3_best': 10.97785, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 11.085033333333334, 'M_BLOCKING=6_best': 11.085033333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 81600, 'xsmm_reference_avg': 11.387716666666668, 'xsmm_reference_best': 11.387716666666668, 'xsmm_reference_cpu_freq': 2.999953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 8.814616666666666, 'M_BLOCKING=12_best': 8.814616666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 9.278133333333333, 'M_BLOCKING=16_best': 9.278133333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 8.721583333333335, 'M_BLOCKING=1_best': 8.721583333333335, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 8.995383333333333, 'M_BLOCKING=2_best': 8.995383333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 9.19405, 'M_BLOCKING=3_best': 9.19405, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 9.003833333333334, 'M_BLOCKING=6_best': 9.003833333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 81600, 'xsmm_reference_avg': 8.808483333333333, 'xsmm_reference_best': 8.808483333333333, 'xsmm_reference_cpu_freq': 2.999949, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 8.720116666666666, 'M_BLOCKING=12_best': 8.720116666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 8.5116, 'M_BLOCKING=16_best': 8.5116, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 8.432466666666667, 'M_BLOCKING=1_best': 8.432466666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 8.435466666666667, 'M_BLOCKING=2_best': 8.435466666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 8.487333333333334, 'M_BLOCKING=3_best': 8.487333333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 8.569449999999998, 'M_BLOCKING=6_best': 8.569449999999998, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 81600, 'xsmm_reference_avg': 8.197016666666666, 'xsmm_reference_best': 8.197016666666666, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 6.098433333333333, 'M_BLOCKING=12_best': 6.098433333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 5.8838, 'M_BLOCKING=16_best': 5.8838, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 6.000516666666666, 'M_BLOCKING=1_best': 6.000516666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 6.021916666666667, 'M_BLOCKING=2_best': 6.021916666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 6.056749999999999, 'M_BLOCKING=3_best': 6.056749999999999, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 6.055466666666666, 'M_BLOCKING=6_best': 6.055466666666666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 81600, 'xsmm_reference_avg': 5.705133333333333, 'xsmm_reference_best': 5.705133333333333, 'xsmm_reference_cpu_freq': 2.999974, 'xsmm_reference_kernel_type': 'wide-sparse'}
