{'M_BLOCKING=12_avg': 1.73755, 'M_BLOCKING=12_best': 1.73755, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 1.7362333333333335, 'M_BLOCKING=16_best': 1.7362333333333335, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.7124166666666667, 'M_BLOCKING=1_best': 1.7124166666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.7152333333333334, 'M_BLOCKING=2_best': 1.7152333333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 1.7213666666666674, 'M_BLOCKING=3_best': 1.7213666666666674, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 1.7112666666666667, 'M_BLOCKING=6_best': 1.7112666666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 57600, 'xsmm_reference_avg': 1.6648333333333334, 'xsmm_reference_best': 1.6648333333333334, 'xsmm_reference_cpu_freq': 2.999947, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 0.86515, 'M_BLOCKING=12_best': 0.86515, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 0.8243166666666667, 'M_BLOCKING=16_best': 0.8243166666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 0.8018333333333333, 'M_BLOCKING=1_best': 0.8018333333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 0.84095, 'M_BLOCKING=2_best': 0.84095, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 0.84885, 'M_BLOCKING=3_best': 0.84885, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 0.8497833333333333, 'M_BLOCKING=6_best': 0.8497833333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 57600, 'xsmm_reference_avg': 0.797, 'xsmm_reference_best': 0.797, 'xsmm_reference_cpu_freq': 2.999928, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 1.9249666666666667, 'M_BLOCKING=12_best': 1.9249666666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 1.9242999999999995, 'M_BLOCKING=16_best': 1.9242999999999995, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.8366666666666667, 'M_BLOCKING=1_best': 1.8366666666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.8491333333333333, 'M_BLOCKING=2_best': 1.8491333333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 1.8582833333333333, 'M_BLOCKING=3_best': 1.8582833333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 1.8810833333333332, 'M_BLOCKING=6_best': 1.8810833333333332, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 57600, 'xsmm_reference_avg': 1.8344833333333335, 'xsmm_reference_best': 1.8344833333333335, 'xsmm_reference_cpu_freq': 2.999926, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 0.8300166666666667, 'M_BLOCKING=12_best': 0.8300166666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 0.8239, 'M_BLOCKING=16_best': 0.8239, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 0.8124666666666667, 'M_BLOCKING=1_best': 0.8124666666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 0.8486833333333333, 'M_BLOCKING=2_best': 0.8486833333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 0.8437833333333333, 'M_BLOCKING=3_best': 0.8437833333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 0.8484166666666667, 'M_BLOCKING=6_best': 0.8484166666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 57600, 'xsmm_reference_avg': 0.79665, 'xsmm_reference_best': 0.79665, 'xsmm_reference_cpu_freq': 2.999866, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 1.7413666666666667, 'M_BLOCKING=12_best': 1.7413666666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 1.7479833333333334, 'M_BLOCKING=16_best': 1.7479833333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.686566666666666, 'M_BLOCKING=1_best': 1.686566666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.6833500000000001, 'M_BLOCKING=2_best': 1.6833500000000001, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 1.69225, 'M_BLOCKING=3_best': 1.69225, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 1.6998833333333332, 'M_BLOCKING=6_best': 1.6998833333333332, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 57600, 'xsmm_reference_avg': 1.66395, 'xsmm_reference_best': 1.66395, 'xsmm_reference_cpu_freq': 2.999922, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 3.85445, 'M_BLOCKING=12_best': 3.85445, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 3.8660666666666668, 'M_BLOCKING=16_best': 3.8660666666666668, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 3.82485, 'M_BLOCKING=1_best': 3.82485, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 3.8316166666666667, 'M_BLOCKING=2_best': 3.8316166666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 3.795266666666667, 'M_BLOCKING=3_best': 3.795266666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 3.8656499999999996, 'M_BLOCKING=6_best': 3.8656499999999996, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 57600, 'xsmm_reference_avg': 3.783183333333333, 'xsmm_reference_best': 3.783183333333333, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 3.72365, 'M_BLOCKING=12_best': 3.72365, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 3.7520000000000002, 'M_BLOCKING=16_best': 3.7520000000000002, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 3.6176166666666663, 'M_BLOCKING=1_best': 3.6176166666666663, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 3.6834333333333333, 'M_BLOCKING=2_best': 3.6834333333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 3.69855, 'M_BLOCKING=3_best': 3.69855, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 3.7270500000000006, 'M_BLOCKING=6_best': 3.7270500000000006, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 57600, 'xsmm_reference_avg': 3.960583333333333, 'xsmm_reference_best': 3.960583333333333, 'xsmm_reference_cpu_freq': 2.999888, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 7.03915, 'M_BLOCKING=12_best': 7.03915, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 7.156333333333333, 'M_BLOCKING=16_best': 7.156333333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.04805, 'M_BLOCKING=1_best': 7.04805, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.150033333333332, 'M_BLOCKING=2_best': 7.150033333333332, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 7.02925, 'M_BLOCKING=3_best': 7.02925, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 7.046783333333334, 'M_BLOCKING=6_best': 7.046783333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 57600, 'xsmm_reference_avg': 7.227850000000001, 'xsmm_reference_best': 7.227850000000001, 'xsmm_reference_cpu_freq': 2.999932, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 5.70925, 'M_BLOCKING=12_best': 5.70925, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 5.6929, 'M_BLOCKING=16_best': 5.6929, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 6.065650000000001, 'M_BLOCKING=1_best': 6.065650000000001, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 5.911033333333334, 'M_BLOCKING=2_best': 5.911033333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 5.788583333333333, 'M_BLOCKING=3_best': 5.788583333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 5.748966666666666, 'M_BLOCKING=6_best': 5.748966666666666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 57600, 'xsmm_reference_avg': 6.5165, 'xsmm_reference_best': 6.5165, 'xsmm_reference_cpu_freq': 2.999975, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 6.375983333333334, 'M_BLOCKING=12_best': 6.375983333333334, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 6.268983333333334, 'M_BLOCKING=16_best': 6.268983333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 6.1769, 'M_BLOCKING=1_best': 6.1769, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 6.1025333333333345, 'M_BLOCKING=2_best': 6.1025333333333345, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 6.234216666666667, 'M_BLOCKING=3_best': 6.234216666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 6.264633333333334, 'M_BLOCKING=6_best': 6.264633333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 57600, 'xsmm_reference_avg': 6.09325, 'xsmm_reference_best': 6.09325, 'xsmm_reference_cpu_freq': 2.999873, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 4.560866666666667, 'M_BLOCKING=12_best': 4.560866666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 4.382949999999999, 'M_BLOCKING=16_best': 4.382949999999999, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 4.458716666666667, 'M_BLOCKING=1_best': 4.458716666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 4.4743, 'M_BLOCKING=2_best': 4.4743, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 4.512950000000001, 'M_BLOCKING=3_best': 4.512950000000001, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 4.527699999999999, 'M_BLOCKING=6_best': 4.527699999999999, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 57600, 'xsmm_reference_avg': 4.328916666666667, 'xsmm_reference_best': 4.328916666666667, 'xsmm_reference_cpu_freq': 2.999858, 'xsmm_reference_kernel_type': 'sparse'}
