{'M_BLOCKING=12_avg': 3.2073666666666667, 'M_BLOCKING=12_best': 3.2073666666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 3.1670000000000003, 'M_BLOCKING=16_best': 3.1670000000000003, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 3.1016833333333333, 'M_BLOCKING=1_best': 3.1016833333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 3.133783333333333, 'M_BLOCKING=2_best': 3.133783333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 3.108966666666667, 'M_BLOCKING=3_best': 3.108966666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 3.1424833333333333, 'M_BLOCKING=6_best': 3.1424833333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.1126833333333335, 'xsmm_reference_best': 3.1126833333333335, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 1.4998333333333334, 'M_BLOCKING=12_best': 1.4998333333333334, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 1.5079333333333333, 'M_BLOCKING=16_best': 1.5079333333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.4617833333333332, 'M_BLOCKING=1_best': 1.4617833333333332, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.5173833333333335, 'M_BLOCKING=2_best': 1.5173833333333335, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 1.5468000000000002, 'M_BLOCKING=3_best': 1.5468000000000002, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 1.5497166666666666, 'M_BLOCKING=6_best': 1.5497166666666666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 105600, 'xsmm_reference_avg': 1.4447666666666668, 'xsmm_reference_best': 1.4447666666666668, 'xsmm_reference_cpu_freq': 2.999968, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 3.5198166666666664, 'M_BLOCKING=12_best': 3.5198166666666664, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 3.4961166666666665, 'M_BLOCKING=16_best': 3.4961166666666665, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 3.3394666666666666, 'M_BLOCKING=1_best': 3.3394666666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 3.3627333333333334, 'M_BLOCKING=2_best': 3.3627333333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 3.3688166666666666, 'M_BLOCKING=3_best': 3.3688166666666666, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 3.420166666666667, 'M_BLOCKING=6_best': 3.420166666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.2198333333333333, 'xsmm_reference_best': 3.2198333333333333, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 1.5144, 'M_BLOCKING=12_best': 1.5144, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 1.525, 'M_BLOCKING=16_best': 1.525, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.48905, 'M_BLOCKING=1_best': 1.48905, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.55255, 'M_BLOCKING=2_best': 1.55255, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 1.5369833333333331, 'M_BLOCKING=3_best': 1.5369833333333331, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 1.5571333333333333, 'M_BLOCKING=6_best': 1.5571333333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 105600, 'xsmm_reference_avg': 1.4439, 'xsmm_reference_best': 1.4439, 'xsmm_reference_cpu_freq': 2.999926, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 3.172066666666667, 'M_BLOCKING=12_best': 3.172066666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 3.1809000000000003, 'M_BLOCKING=16_best': 3.1809000000000003, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 3.07205, 'M_BLOCKING=1_best': 3.07205, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 3.0759666666666665, 'M_BLOCKING=2_best': 3.0759666666666665, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 3.090716666666667, 'M_BLOCKING=3_best': 3.090716666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 3.1020500000000006, 'M_BLOCKING=6_best': 3.1020500000000006, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.0326333333333335, 'xsmm_reference_best': 3.0326333333333335, 'xsmm_reference_cpu_freq': 2.999937, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 7.036483333333334, 'M_BLOCKING=12_best': 7.036483333333334, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 6.962583333333333, 'M_BLOCKING=16_best': 6.962583333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 6.984316666666667, 'M_BLOCKING=1_best': 6.984316666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.001433333333334, 'M_BLOCKING=2_best': 7.001433333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 6.991166666666667, 'M_BLOCKING=3_best': 6.991166666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 7.051283333333333, 'M_BLOCKING=6_best': 7.051283333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 7.004416666666667, 'xsmm_reference_best': 7.004416666666667, 'xsmm_reference_cpu_freq': 2.999922, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 8.623433333333333, 'M_BLOCKING=12_best': 8.623433333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 8.795766666666667, 'M_BLOCKING=16_best': 8.795766666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 8.42915, 'M_BLOCKING=1_best': 8.42915, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 8.709316666666666, 'M_BLOCKING=2_best': 8.709316666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 8.6709, 'M_BLOCKING=3_best': 8.6709, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 8.64175, 'M_BLOCKING=6_best': 8.64175, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 105600, 'xsmm_reference_avg': 9.494349999999999, 'xsmm_reference_best': 9.494349999999999, 'xsmm_reference_cpu_freq': 2.999971, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 15.385449999999999, 'M_BLOCKING=12_best': 15.385449999999999, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 15.028166666666667, 'M_BLOCKING=16_best': 15.028166666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 15.34125, 'M_BLOCKING=1_best': 15.34125, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 15.396883333333333, 'M_BLOCKING=2_best': 15.396883333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 15.764216666666666, 'M_BLOCKING=3_best': 15.764216666666666, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 15.72635, 'M_BLOCKING=6_best': 15.72635, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 105600, 'xsmm_reference_avg': 15.053466666666667, 'xsmm_reference_best': 15.053466666666667, 'xsmm_reference_cpu_freq': 2.999964, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 12.513349999999999, 'M_BLOCKING=12_best': 12.513349999999999, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 12.600933333333334, 'M_BLOCKING=16_best': 12.600933333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 12.2046, 'M_BLOCKING=1_best': 12.2046, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 12.468566666666668, 'M_BLOCKING=2_best': 12.468566666666668, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 12.591716666666665, 'M_BLOCKING=3_best': 12.591716666666665, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 12.410050000000002, 'M_BLOCKING=6_best': 12.410050000000002, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 105600, 'xsmm_reference_avg': 12.51555, 'xsmm_reference_best': 12.51555, 'xsmm_reference_cpu_freq': 2.999936, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 11.2809, 'M_BLOCKING=12_best': 11.2809, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 11.16915, 'M_BLOCKING=16_best': 11.16915, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 10.8838, 'M_BLOCKING=1_best': 10.8838, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 10.9635, 'M_BLOCKING=2_best': 10.9635, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 11.00185, 'M_BLOCKING=3_best': 11.00185, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 11.105783333333333, 'M_BLOCKING=6_best': 11.105783333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 105600, 'xsmm_reference_avg': 10.926333333333334, 'xsmm_reference_best': 10.926333333333334, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 7.865283333333333, 'M_BLOCKING=12_best': 7.865283333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 7.651383333333333, 'M_BLOCKING=16_best': 7.651383333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.804999999999999, 'M_BLOCKING=1_best': 7.804999999999999, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.829083333333333, 'M_BLOCKING=2_best': 7.829083333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 7.87855, 'M_BLOCKING=3_best': 7.87855, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 7.863433333333333, 'M_BLOCKING=6_best': 7.863433333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 7.428966666666667, 'xsmm_reference_best': 7.428966666666667, 'xsmm_reference_cpu_freq': 2.999932, 'xsmm_reference_kernel_type': 'wide-sparse'}
