{'M_BLOCKING=12_avg': 2.4481666666666664, 'M_BLOCKING=12_best': 2.4481666666666664, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 2.4337333333333335, 'M_BLOCKING=16_best': 2.4337333333333335, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 2.3739833333333333, 'M_BLOCKING=1_best': 2.3739833333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 2.4130333333333334, 'M_BLOCKING=2_best': 2.4130333333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 2.408933333333333, 'M_BLOCKING=3_best': 2.408933333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 2.4127666666666667, 'M_BLOCKING=6_best': 2.4127666666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 81600, 'xsmm_reference_avg': 2.36015, 'xsmm_reference_best': 2.36015, 'xsmm_reference_cpu_freq': 2.999931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 1.1262833333333333, 'M_BLOCKING=12_best': 1.1262833333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 1.1251166666666668, 'M_BLOCKING=16_best': 1.1251166666666668, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.08735, 'M_BLOCKING=1_best': 1.08735, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.1387500000000002, 'M_BLOCKING=2_best': 1.1387500000000002, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 1.1390666666666667, 'M_BLOCKING=3_best': 1.1390666666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 1.1455333333333333, 'M_BLOCKING=6_best': 1.1455333333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 81600, 'xsmm_reference_avg': 1.0838, 'xsmm_reference_best': 1.0838, 'xsmm_reference_cpu_freq': 2.999889, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 2.6632166666666666, 'M_BLOCKING=12_best': 2.6632166666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 2.6723166666666667, 'M_BLOCKING=16_best': 2.6723166666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 2.573583333333333, 'M_BLOCKING=1_best': 2.573583333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 2.562, 'M_BLOCKING=2_best': 2.562, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 2.5582166666666666, 'M_BLOCKING=3_best': 2.5582166666666666, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 2.5969333333333333, 'M_BLOCKING=6_best': 2.5969333333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 81600, 'xsmm_reference_avg': 2.5067333333333335, 'xsmm_reference_best': 2.5067333333333335, 'xsmm_reference_cpu_freq': 2.999867, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 1.1267833333333332, 'M_BLOCKING=12_best': 1.1267833333333332, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 1.1307999999999994, 'M_BLOCKING=16_best': 1.1307999999999994, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.1010166666666668, 'M_BLOCKING=1_best': 1.1010166666666668, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.1409666666666667, 'M_BLOCKING=2_best': 1.1409666666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 1.1479, 'M_BLOCKING=3_best': 1.1479, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 1.1490833333333332, 'M_BLOCKING=6_best': 1.1490833333333332, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 81600, 'xsmm_reference_avg': 1.07545, 'xsmm_reference_best': 1.07545, 'xsmm_reference_cpu_freq': 2.999945, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 2.4541666666666666, 'M_BLOCKING=12_best': 2.4541666666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 2.4138333333333337, 'M_BLOCKING=16_best': 2.4138333333333337, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 2.3739, 'M_BLOCKING=1_best': 2.3739, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 2.3460666666666667, 'M_BLOCKING=2_best': 2.3460666666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 2.3749333333333333, 'M_BLOCKING=3_best': 2.3749333333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 2.371483333333333, 'M_BLOCKING=6_best': 2.371483333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 81600, 'xsmm_reference_avg': 2.3487333333333336, 'xsmm_reference_best': 2.3487333333333336, 'xsmm_reference_cpu_freq': 2.999953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 5.4605, 'M_BLOCKING=12_best': 5.4605, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 5.406683333333333, 'M_BLOCKING=16_best': 5.406683333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 5.395233333333334, 'M_BLOCKING=1_best': 5.395233333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 5.3883, 'M_BLOCKING=2_best': 5.3883, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 5.380166666666667, 'M_BLOCKING=3_best': 5.380166666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 5.441166666666667, 'M_BLOCKING=6_best': 5.441166666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 81600, 'xsmm_reference_avg': 5.379533333333333, 'xsmm_reference_best': 5.379533333333333, 'xsmm_reference_cpu_freq': 2.999947, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 6.967683333333333, 'M_BLOCKING=12_best': 6.967683333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 6.707483333333332, 'M_BLOCKING=16_best': 6.707483333333332, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 5.783283333333333, 'M_BLOCKING=1_best': 5.783283333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 6.00775, 'M_BLOCKING=2_best': 6.00775, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 6.235650000000001, 'M_BLOCKING=3_best': 6.235650000000001, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 6.663383333333333, 'M_BLOCKING=6_best': 6.663383333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 81600, 'xsmm_reference_avg': 6.630333333333334, 'xsmm_reference_best': 6.630333333333334, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 11.162966666666668, 'M_BLOCKING=12_best': 11.162966666666668, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 10.737549999999999, 'M_BLOCKING=16_best': 10.737549999999999, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 11.254516666666666, 'M_BLOCKING=1_best': 11.254516666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 10.887033333333333, 'M_BLOCKING=2_best': 10.887033333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 10.866516666666666, 'M_BLOCKING=3_best': 10.866516666666666, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 10.772433333333334, 'M_BLOCKING=6_best': 10.772433333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 81600, 'xsmm_reference_avg': 10.719, 'xsmm_reference_best': 10.719, 'xsmm_reference_cpu_freq': 2.999947, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 8.73505, 'M_BLOCKING=12_best': 8.73505, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 8.8279, 'M_BLOCKING=16_best': 8.8279, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 9.028833333333333, 'M_BLOCKING=1_best': 9.028833333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 8.8775, 'M_BLOCKING=2_best': 8.8775, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 8.903266666666667, 'M_BLOCKING=3_best': 8.903266666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 8.918066666666668, 'M_BLOCKING=6_best': 8.918066666666668, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 81600, 'xsmm_reference_avg': 8.839550000000001, 'xsmm_reference_best': 8.839550000000001, 'xsmm_reference_cpu_freq': 2.999962, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 8.65315, 'M_BLOCKING=12_best': 8.65315, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 8.481233333333334, 'M_BLOCKING=16_best': 8.481233333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 8.417833333333332, 'M_BLOCKING=1_best': 8.417833333333332, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 8.408166666666666, 'M_BLOCKING=2_best': 8.408166666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 8.382483333333333, 'M_BLOCKING=3_best': 8.382483333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 8.5303, 'M_BLOCKING=6_best': 8.5303, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 81600, 'xsmm_reference_avg': 8.14965, 'xsmm_reference_best': 8.14965, 'xsmm_reference_cpu_freq': 2.999865, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 6.050766666666667, 'M_BLOCKING=12_best': 6.050766666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 5.853033333333333, 'M_BLOCKING=16_best': 5.853033333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 6.0353666666666665, 'M_BLOCKING=1_best': 6.0353666666666665, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 5.9958, 'M_BLOCKING=2_best': 5.9958, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 6.025850000000001, 'M_BLOCKING=3_best': 6.025850000000001, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 6.017433333333333, 'M_BLOCKING=6_best': 6.017433333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 81600, 'xsmm_reference_avg': 5.71265, 'xsmm_reference_best': 5.71265, 'xsmm_reference_cpu_freq': 2.999928, 'xsmm_reference_kernel_type': 'wide-sparse'}
