{'M_BLOCKING=12_avg': 3.146866666666667, 'M_BLOCKING=12_best': 3.146866666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 3.1577333333333333, 'M_BLOCKING=16_best': 3.1577333333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 3.0990666666666664, 'M_BLOCKING=1_best': 3.0990666666666664, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 3.1312166666666665, 'M_BLOCKING=2_best': 3.1312166666666665, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 3.0863333333333336, 'M_BLOCKING=3_best': 3.0863333333333336, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 3.13295, 'M_BLOCKING=6_best': 3.13295, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.0854833333333334, 'xsmm_reference_best': 3.0854833333333334, 'xsmm_reference_cpu_freq': 2.999883, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 1.5176833333333335, 'M_BLOCKING=12_best': 1.5176833333333335, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 1.52105, 'M_BLOCKING=16_best': 1.52105, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.4506000000000001, 'M_BLOCKING=1_best': 1.4506000000000001, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.5238166666666666, 'M_BLOCKING=2_best': 1.5238166666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 1.5249666666666668, 'M_BLOCKING=3_best': 1.5249666666666668, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 1.5135, 'M_BLOCKING=6_best': 1.5135, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 105600, 'xsmm_reference_avg': 1.4205166666666666, 'xsmm_reference_best': 1.4205166666666666, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 3.541, 'M_BLOCKING=12_best': 3.541, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 3.507966666666667, 'M_BLOCKING=16_best': 3.507966666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 3.3735166666666667, 'M_BLOCKING=1_best': 3.3735166666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 3.3837333333333333, 'M_BLOCKING=2_best': 3.3837333333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 3.3840500000000002, 'M_BLOCKING=3_best': 3.3840500000000002, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 3.425216666666667, 'M_BLOCKING=6_best': 3.425216666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.2315500000000004, 'xsmm_reference_best': 3.2315500000000004, 'xsmm_reference_cpu_freq': 2.999932, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 1.4966833333333334, 'M_BLOCKING=12_best': 1.4966833333333334, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 1.49705, 'M_BLOCKING=16_best': 1.49705, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.4555833333333332, 'M_BLOCKING=1_best': 1.4555833333333332, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.5185333333333328, 'M_BLOCKING=2_best': 1.5185333333333328, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 1.5238, 'M_BLOCKING=3_best': 1.5238, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 1.5232833333333333, 'M_BLOCKING=6_best': 1.5232833333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 105600, 'xsmm_reference_avg': 1.4638833333333332, 'xsmm_reference_best': 1.4638833333333332, 'xsmm_reference_cpu_freq': 2.999965, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 3.1739166666666665, 'M_BLOCKING=12_best': 3.1739166666666665, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 3.151866666666666, 'M_BLOCKING=16_best': 3.151866666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 3.0681999999999996, 'M_BLOCKING=1_best': 3.0681999999999996, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 3.0478333333333336, 'M_BLOCKING=2_best': 3.0478333333333336, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 3.037116666666667, 'M_BLOCKING=3_best': 3.037116666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 3.0548333333333333, 'M_BLOCKING=6_best': 3.0548333333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.03925, 'xsmm_reference_best': 3.03925, 'xsmm_reference_cpu_freq': 2.999975, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 7.031033333333332, 'M_BLOCKING=12_best': 7.031033333333332, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 7.051816666666666, 'M_BLOCKING=16_best': 7.051816666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 6.9907666666666675, 'M_BLOCKING=1_best': 6.9907666666666675, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.01195, 'M_BLOCKING=2_best': 7.01195, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 6.9528, 'M_BLOCKING=3_best': 6.9528, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 7.056, 'M_BLOCKING=6_best': 7.056, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 6.8702499999999995, 'xsmm_reference_best': 6.8702499999999995, 'xsmm_reference_cpu_freq': 2.999939, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 8.94945, 'M_BLOCKING=12_best': 8.94945, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 8.821483333333333, 'M_BLOCKING=16_best': 8.821483333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 8.979016666666666, 'M_BLOCKING=1_best': 8.979016666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 9.1056, 'M_BLOCKING=2_best': 9.1056, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 9.085533333333334, 'M_BLOCKING=3_best': 9.085533333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 9.0565, 'M_BLOCKING=6_best': 9.0565, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 105600, 'xsmm_reference_avg': 9.484283333333334, 'xsmm_reference_best': 9.484283333333334, 'xsmm_reference_cpu_freq': 2.999931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 15.115483333333334, 'M_BLOCKING=12_best': 15.115483333333334, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 14.936016666666665, 'M_BLOCKING=16_best': 14.936016666666665, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 15.745433333333333, 'M_BLOCKING=1_best': 15.745433333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 16.206666666666667, 'M_BLOCKING=2_best': 16.206666666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 15.143583333333334, 'M_BLOCKING=3_best': 15.143583333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 15.004, 'M_BLOCKING=6_best': 15.004, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 105600, 'xsmm_reference_avg': 15.73315, 'xsmm_reference_best': 15.73315, 'xsmm_reference_cpu_freq': 2.99992, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 12.172333333333334, 'M_BLOCKING=12_best': 12.172333333333334, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 12.288016666666666, 'M_BLOCKING=16_best': 12.288016666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 12.062083333333334, 'M_BLOCKING=1_best': 12.062083333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 12.5443, 'M_BLOCKING=2_best': 12.5443, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 12.3441, 'M_BLOCKING=3_best': 12.3441, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 12.438349999999998, 'M_BLOCKING=6_best': 12.438349999999998, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 105600, 'xsmm_reference_avg': 13.687733333333334, 'xsmm_reference_best': 13.687733333333334, 'xsmm_reference_cpu_freq': 2.999919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 11.250833333333333, 'M_BLOCKING=12_best': 11.250833333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 11.094383333333333, 'M_BLOCKING=16_best': 11.094383333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 10.930716666666667, 'M_BLOCKING=1_best': 10.930716666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 10.944416666666665, 'M_BLOCKING=2_best': 10.944416666666665, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 10.964266666666667, 'M_BLOCKING=3_best': 10.964266666666667, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 11.106716666666667, 'M_BLOCKING=6_best': 11.106716666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 105600, 'xsmm_reference_avg': 10.924766666666667, 'xsmm_reference_best': 10.924766666666667, 'xsmm_reference_cpu_freq': 2.999928, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 7.856199999999999, 'M_BLOCKING=12_best': 7.856199999999999, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 7.559966666666667, 'M_BLOCKING=16_best': 7.559966666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.742050000000001, 'M_BLOCKING=1_best': 7.742050000000001, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.838733333333334, 'M_BLOCKING=2_best': 7.838733333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 7.8427, 'M_BLOCKING=3_best': 7.8427, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 7.856683333333334, 'M_BLOCKING=6_best': 7.856683333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 7.7391499999999995, 'xsmm_reference_best': 7.7391499999999995, 'xsmm_reference_cpu_freq': 2.999866, 'xsmm_reference_kernel_type': 'sparse'}
