{'M_BLOCKING=15_avg': 2.9778, 'M_BLOCKING=15_best': 2.9778, 'M_BLOCKING=15_kernel_type': 'dense', 'M_BLOCKING=1_avg': 2.9628, 'M_BLOCKING=1_best': 2.9628, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 3.0095, 'M_BLOCKING=2_best': 3.0095, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=30_avg': 3.0106, 'M_BLOCKING=30_best': 3.0106, 'M_BLOCKING=30_kernel_type': 'dense', 'M_BLOCKING=4_avg': 2.9779, 'M_BLOCKING=4_best': 2.9779, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 2.9684, 'M_BLOCKING=8_best': 2.9684, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.1033999999999997, 'xsmm_reference_best': 3.1033999999999997, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=15_avg': 1.8272, 'M_BLOCKING=15_best': 1.8272, 'M_BLOCKING=15_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.9181000000000001, 'M_BLOCKING=1_best': 1.9181000000000001, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.7844000000000002, 'M_BLOCKING=2_best': 1.7844000000000002, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=30_avg': 2.1398, 'M_BLOCKING=30_best': 2.1398, 'M_BLOCKING=30_kernel_type': 'dense', 'M_BLOCKING=4_avg': 1.8498999999999999, 'M_BLOCKING=4_best': 1.8498999999999999, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 1.9407, 'M_BLOCKING=8_best': 1.9407, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 105600, 'xsmm_reference_avg': 1.5712, 'xsmm_reference_best': 1.5712, 'xsmm_reference_cpu_freq': 2.999959, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=15_avg': 3.5281, 'M_BLOCKING=15_best': 3.5281, 'M_BLOCKING=15_kernel_type': 'dense', 'M_BLOCKING=1_avg': 3.3701999999999996, 'M_BLOCKING=1_best': 3.3701999999999996, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 3.8755, 'M_BLOCKING=2_best': 3.8755, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=30_avg': 3.5021999999999998, 'M_BLOCKING=30_best': 3.5021999999999998, 'M_BLOCKING=30_kernel_type': 'dense', 'M_BLOCKING=4_avg': 3.4307000000000003, 'M_BLOCKING=4_best': 3.4307000000000003, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 3.3862, 'M_BLOCKING=8_best': 3.3862, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.2682, 'xsmm_reference_best': 3.2682, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=15_avg': 1.5627, 'M_BLOCKING=15_best': 1.5627, 'M_BLOCKING=15_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.5397000000000047, 'M_BLOCKING=1_best': 1.5397000000000047, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.566, 'M_BLOCKING=2_best': 1.566, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=30_avg': 1.4977, 'M_BLOCKING=30_best': 1.4977, 'M_BLOCKING=30_kernel_type': 'dense', 'M_BLOCKING=4_avg': 1.6418, 'M_BLOCKING=4_best': 1.6418, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 1.4884, 'M_BLOCKING=8_best': 1.4884, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 105600, 'xsmm_reference_avg': 1.5605, 'xsmm_reference_best': 1.5605, 'xsmm_reference_cpu_freq': 2.999912, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=15_avg': 2.9484000000000004, 'M_BLOCKING=15_best': 2.9484000000000004, 'M_BLOCKING=15_kernel_type': 'dense', 'M_BLOCKING=1_avg': 2.9499, 'M_BLOCKING=1_best': 2.9499, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 2.9688, 'M_BLOCKING=2_best': 2.9688, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=30_avg': 2.9832, 'M_BLOCKING=30_best': 2.9832, 'M_BLOCKING=30_kernel_type': 'dense', 'M_BLOCKING=4_avg': 2.9781, 'M_BLOCKING=4_best': 2.9781, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 3.0235, 'M_BLOCKING=8_best': 3.0235, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.0181, 'xsmm_reference_best': 3.0181, 'xsmm_reference_cpu_freq': 2.999879, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=15_avg': 7.046200000000001, 'M_BLOCKING=15_best': 7.046200000000001, 'M_BLOCKING=15_kernel_type': 'dense', 'M_BLOCKING=1_avg': 6.8546000000000005, 'M_BLOCKING=1_best': 6.8546000000000005, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.0959, 'M_BLOCKING=2_best': 7.0959, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=30_avg': 7.0601, 'M_BLOCKING=30_best': 7.0601, 'M_BLOCKING=30_kernel_type': 'dense', 'M_BLOCKING=4_avg': 6.864700000000001, 'M_BLOCKING=4_best': 6.864700000000001, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 6.919499999999999, 'M_BLOCKING=8_best': 6.919499999999999, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 7.070899999999995, 'xsmm_reference_best': 7.070899999999995, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=15_avg': 11.3729, 'M_BLOCKING=15_best': 11.3729, 'M_BLOCKING=15_kernel_type': 'dense', 'M_BLOCKING=1_avg': 11.5128, 'M_BLOCKING=1_best': 11.5128, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 11.484, 'M_BLOCKING=2_best': 11.484, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=30_avg': 10.6298, 'M_BLOCKING=30_best': 10.6298, 'M_BLOCKING=30_kernel_type': 'dense', 'M_BLOCKING=4_avg': 11.151, 'M_BLOCKING=4_best': 11.151, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 11.6139, 'M_BLOCKING=8_best': 11.6139, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 105600, 'xsmm_reference_avg': 11.0832, 'xsmm_reference_best': 11.0832, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=15_avg': 17.3659, 'M_BLOCKING=15_best': 17.3659, 'M_BLOCKING=15_kernel_type': 'dense', 'M_BLOCKING=1_avg': 17.6853, 'M_BLOCKING=1_best': 17.6853, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 17.584, 'M_BLOCKING=2_best': 17.584, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=30_avg': 17.3704, 'M_BLOCKING=30_best': 17.3704, 'M_BLOCKING=30_kernel_type': 'dense', 'M_BLOCKING=4_avg': 17.4139, 'M_BLOCKING=4_best': 17.4139, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 17.5659, 'M_BLOCKING=8_best': 17.5659, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 105600, 'xsmm_reference_avg': 17.320500000000003, 'xsmm_reference_best': 17.320500000000003, 'xsmm_reference_cpu_freq': 2.999955, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=15_avg': 15.4429, 'M_BLOCKING=15_best': 15.4429, 'M_BLOCKING=15_kernel_type': 'dense', 'M_BLOCKING=1_avg': 15.9154, 'M_BLOCKING=1_best': 15.9154, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 15.8032, 'M_BLOCKING=2_best': 15.8032, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=30_avg': 14.756200000000002, 'M_BLOCKING=30_best': 14.756200000000002, 'M_BLOCKING=30_kernel_type': 'dense', 'M_BLOCKING=4_avg': 15.4374, 'M_BLOCKING=4_best': 15.4374, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 15.537400000000002, 'M_BLOCKING=8_best': 15.537400000000002, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 105600, 'xsmm_reference_avg': 15.577000000000002, 'xsmm_reference_best': 15.577000000000002, 'xsmm_reference_cpu_freq': 2.999911, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=15_avg': 10.6087, 'M_BLOCKING=15_best': 10.6087, 'M_BLOCKING=15_kernel_type': 'dense', 'M_BLOCKING=1_avg': 10.596000000000004, 'M_BLOCKING=1_best': 10.596000000000004, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 10.4327, 'M_BLOCKING=2_best': 10.4327, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=30_avg': 10.7775, 'M_BLOCKING=30_best': 10.7775, 'M_BLOCKING=30_kernel_type': 'dense', 'M_BLOCKING=4_avg': 10.4208, 'M_BLOCKING=4_best': 10.4208, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 10.5475, 'M_BLOCKING=8_best': 10.5475, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 105600, 'xsmm_reference_avg': 11.0382, 'xsmm_reference_best': 11.0382, 'xsmm_reference_cpu_freq': 2.999963, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=15_avg': 7.3051, 'M_BLOCKING=15_best': 7.3051, 'M_BLOCKING=15_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.1054, 'M_BLOCKING=1_best': 7.1054, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.1298, 'M_BLOCKING=2_best': 7.1298, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=30_avg': 7.5894, 'M_BLOCKING=30_best': 7.5894, 'M_BLOCKING=30_kernel_type': 'dense', 'M_BLOCKING=4_avg': 7.2543999999999995, 'M_BLOCKING=4_best': 7.2543999999999995, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 7.3693, 'M_BLOCKING=8_best': 7.3693, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 7.4751, 'xsmm_reference_best': 7.4751, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'wide-sparse'}
