{'M_BLOCKING=12_avg': 269.211, 'M_BLOCKING=12_best': 269.211, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 268.814, 'M_BLOCKING=16_best': 268.814, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 264.536, 'M_BLOCKING=1_best': 264.536, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 265.476, 'M_BLOCKING=2_best': 265.476, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 269.577, 'M_BLOCKING=3_best': 269.577, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 265.92, 'M_BLOCKING=6_best': 265.92, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'xsmm_reference_avg': 263.201, 'xsmm_reference_best': 263.201, 'xsmm_reference_cpu_freq': 2.999883, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 167.245, 'M_BLOCKING=12_best': 167.245, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 166.746, 'M_BLOCKING=16_best': 166.746, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 157.801, 'M_BLOCKING=1_best': 157.801, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 161.779, 'M_BLOCKING=2_best': 161.779, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 163.159, 'M_BLOCKING=3_best': 163.159, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 165.923, 'M_BLOCKING=6_best': 165.923, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'xsmm_reference_avg': 159.268, 'xsmm_reference_best': 159.268, 'xsmm_reference_cpu_freq': 2.999917, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 210.341, 'M_BLOCKING=12_best': 210.341, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 211.84500000000003, 'M_BLOCKING=16_best': 211.84500000000003, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 200.063, 'M_BLOCKING=1_best': 200.063, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 201.035, 'M_BLOCKING=2_best': 201.035, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 201.724, 'M_BLOCKING=3_best': 201.724, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 205.834, 'M_BLOCKING=6_best': 205.834, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'xsmm_reference_avg': 189.324, 'xsmm_reference_best': 189.324, 'xsmm_reference_cpu_freq': 2.999946, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 166.261, 'M_BLOCKING=12_best': 166.261, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 166.738, 'M_BLOCKING=16_best': 166.738, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 158.905, 'M_BLOCKING=1_best': 158.905, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 162.072, 'M_BLOCKING=2_best': 162.072, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 163.029, 'M_BLOCKING=3_best': 163.029, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 167.196, 'M_BLOCKING=6_best': 167.196, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'xsmm_reference_avg': 159.0, 'xsmm_reference_best': 159.0, 'xsmm_reference_cpu_freq': 2.999939, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 269.47, 'M_BLOCKING=12_best': 269.47, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 269.223, 'M_BLOCKING=16_best': 269.223, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 261.555, 'M_BLOCKING=1_best': 261.555, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 261.658, 'M_BLOCKING=2_best': 261.658, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 262.411, 'M_BLOCKING=3_best': 262.411, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 263.13800000000003, 'M_BLOCKING=6_best': 263.13800000000003, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'xsmm_reference_avg': 257.506, 'xsmm_reference_best': 257.506, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 241.336, 'M_BLOCKING=12_best': 241.336, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 243.82799999999997, 'M_BLOCKING=16_best': 243.82799999999997, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 240.407, 'M_BLOCKING=1_best': 240.407, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 239.79999999999995, 'M_BLOCKING=2_best': 239.79999999999995, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 240.6, 'M_BLOCKING=3_best': 240.6, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 241.88, 'M_BLOCKING=6_best': 241.88, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 235.25300000000004, 'xsmm_reference_best': 235.25300000000004, 'xsmm_reference_cpu_freq': 2.999938, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 346.505, 'M_BLOCKING=12_best': 346.505, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 344.225, 'M_BLOCKING=16_best': 344.225, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 341.903, 'M_BLOCKING=1_best': 341.903, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 349.595, 'M_BLOCKING=2_best': 349.595, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 347.956, 'M_BLOCKING=3_best': 347.956, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 347.052, 'M_BLOCKING=6_best': 347.052, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'xsmm_reference_avg': 378.294, 'xsmm_reference_best': 378.294, 'xsmm_reference_cpu_freq': 2.999858, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 333.315, 'M_BLOCKING=12_best': 333.315, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 333.256, 'M_BLOCKING=16_best': 333.256, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 332.275, 'M_BLOCKING=1_best': 332.275, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 332.187, 'M_BLOCKING=2_best': 332.187, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 333.028, 'M_BLOCKING=3_best': 333.028, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 332.1, 'M_BLOCKING=6_best': 332.1, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'xsmm_reference_avg': 347.648, 'xsmm_reference_best': 347.648, 'xsmm_reference_cpu_freq': 2.999895, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 348.926, 'M_BLOCKING=12_best': 348.926, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 348.822, 'M_BLOCKING=16_best': 348.822, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 343.738, 'M_BLOCKING=1_best': 343.738, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 349.466, 'M_BLOCKING=2_best': 349.466, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 350.7, 'M_BLOCKING=3_best': 350.7, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 350.948, 'M_BLOCKING=6_best': 350.948, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'xsmm_reference_avg': 389.12199999999996, 'xsmm_reference_best': 389.12199999999996, 'xsmm_reference_cpu_freq': 2.99985, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 281.71900000000005, 'M_BLOCKING=12_best': 281.71900000000005, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 278.723, 'M_BLOCKING=16_best': 278.723, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 277.265, 'M_BLOCKING=1_best': 277.265, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 277.239, 'M_BLOCKING=2_best': 277.239, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 277.61, 'M_BLOCKING=3_best': 277.61, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 279.126, 'M_BLOCKING=6_best': 279.126, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'xsmm_reference_avg': 274.385, 'xsmm_reference_best': 274.385, 'xsmm_reference_cpu_freq': 2.999882, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 268.13800000000003, 'M_BLOCKING=12_best': 268.13800000000003, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 262.579, 'M_BLOCKING=16_best': 262.579, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 266.016, 'M_BLOCKING=1_best': 266.016, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 267.559, 'M_BLOCKING=2_best': 267.559, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 268.76700000000005, 'M_BLOCKING=3_best': 268.76700000000005, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 268.122, 'M_BLOCKING=6_best': 268.122, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 249.395, 'xsmm_reference_best': 249.395, 'xsmm_reference_cpu_freq': 2.999921, 'xsmm_reference_kernel_type': 'wide-sparse'}
