{'M_BLOCKING=12_avg': 270.102, 'M_BLOCKING=12_best': 270.102, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 269.114, 'M_BLOCKING=16_best': 269.114, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 265.954, 'M_BLOCKING=1_best': 265.954, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 266.403, 'M_BLOCKING=2_best': 266.403, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 267.17, 'M_BLOCKING=3_best': 267.17, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 266.635, 'M_BLOCKING=6_best': 266.635, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'xsmm_reference_avg': 264.126, 'xsmm_reference_best': 264.126, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 170.46, 'M_BLOCKING=12_best': 170.46, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 169.215, 'M_BLOCKING=16_best': 169.215, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 158.315, 'M_BLOCKING=1_best': 158.315, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 162.407, 'M_BLOCKING=2_best': 162.407, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 163.508, 'M_BLOCKING=3_best': 163.508, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 171.48, 'M_BLOCKING=6_best': 171.48, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'xsmm_reference_avg': 158.911, 'xsmm_reference_best': 158.911, 'xsmm_reference_cpu_freq': 2.999944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 211.168, 'M_BLOCKING=12_best': 211.168, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 212.585, 'M_BLOCKING=16_best': 212.585, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 201.499, 'M_BLOCKING=1_best': 201.499, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 201.489, 'M_BLOCKING=2_best': 201.489, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 203.424, 'M_BLOCKING=3_best': 203.424, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 206.622, 'M_BLOCKING=6_best': 206.622, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'xsmm_reference_avg': 189.247, 'xsmm_reference_best': 189.247, 'xsmm_reference_cpu_freq': 2.999859, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 167.71900000000005, 'M_BLOCKING=12_best': 167.71900000000005, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 167.307, 'M_BLOCKING=16_best': 167.307, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 160.966, 'M_BLOCKING=1_best': 160.966, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 165.547, 'M_BLOCKING=2_best': 165.547, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 166.275, 'M_BLOCKING=3_best': 166.275, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 170.202, 'M_BLOCKING=6_best': 170.202, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'xsmm_reference_avg': 161.164, 'xsmm_reference_best': 161.164, 'xsmm_reference_cpu_freq': 2.999895, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 269.49, 'M_BLOCKING=12_best': 269.49, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 269.04, 'M_BLOCKING=16_best': 269.04, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 261.694, 'M_BLOCKING=1_best': 261.694, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 262.086, 'M_BLOCKING=2_best': 262.086, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 262.304, 'M_BLOCKING=3_best': 262.304, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 263.242, 'M_BLOCKING=6_best': 263.242, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'xsmm_reference_avg': 257.06, 'xsmm_reference_best': 257.06, 'xsmm_reference_cpu_freq': 2.999858, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 241.76, 'M_BLOCKING=12_best': 241.76, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 243.878, 'M_BLOCKING=16_best': 243.878, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 240.08, 'M_BLOCKING=1_best': 240.08, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 241.085, 'M_BLOCKING=2_best': 241.085, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 240.326, 'M_BLOCKING=3_best': 240.326, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 241.578, 'M_BLOCKING=6_best': 241.578, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 237.447, 'xsmm_reference_best': 237.447, 'xsmm_reference_cpu_freq': 2.999895, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 346.983, 'M_BLOCKING=12_best': 346.983, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 351.43, 'M_BLOCKING=16_best': 351.43, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 342.226, 'M_BLOCKING=1_best': 342.226, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 349.676, 'M_BLOCKING=2_best': 349.676, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 347.827, 'M_BLOCKING=3_best': 347.827, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 348.434, 'M_BLOCKING=6_best': 348.434, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'xsmm_reference_avg': 381.537, 'xsmm_reference_best': 381.537, 'xsmm_reference_cpu_freq': 2.999911, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 337.856, 'M_BLOCKING=12_best': 337.856, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 339.075, 'M_BLOCKING=16_best': 339.075, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 337.956, 'M_BLOCKING=1_best': 337.956, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 338.106, 'M_BLOCKING=2_best': 338.106, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 337.048, 'M_BLOCKING=3_best': 337.048, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 336.84, 'M_BLOCKING=6_best': 336.84, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'xsmm_reference_avg': 351.105, 'xsmm_reference_best': 351.105, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 355.88, 'M_BLOCKING=12_best': 355.88, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 354.80100000000004, 'M_BLOCKING=16_best': 354.80100000000004, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 350.16499999999996, 'M_BLOCKING=1_best': 350.16499999999996, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 355.078, 'M_BLOCKING=2_best': 355.078, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 357.811, 'M_BLOCKING=3_best': 357.811, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 357.98400000000004, 'M_BLOCKING=6_best': 357.98400000000004, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'xsmm_reference_avg': 389.727, 'xsmm_reference_best': 389.727, 'xsmm_reference_cpu_freq': 2.999895, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 283.394, 'M_BLOCKING=12_best': 283.394, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 278.729, 'M_BLOCKING=16_best': 278.729, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 277.195, 'M_BLOCKING=1_best': 277.195, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 277.29100000000005, 'M_BLOCKING=2_best': 277.29100000000005, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 278.195, 'M_BLOCKING=3_best': 278.195, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 279.862, 'M_BLOCKING=6_best': 279.862, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'xsmm_reference_avg': 266.96400000000006, 'xsmm_reference_best': 266.96400000000006, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 269.49300000000005, 'M_BLOCKING=12_best': 269.49300000000005, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 262.545, 'M_BLOCKING=16_best': 262.545, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 268.176, 'M_BLOCKING=1_best': 268.176, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 268.969, 'M_BLOCKING=2_best': 268.969, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 270.144, 'M_BLOCKING=3_best': 270.144, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 269.677, 'M_BLOCKING=6_best': 269.677, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 252.28700000000003, 'xsmm_reference_best': 252.28700000000003, 'xsmm_reference_cpu_freq': 2.999888, 'xsmm_reference_kernel_type': 'wide-sparse'}
