{'M_BLOCKING=12_avg': 270.70000000000005, 'M_BLOCKING=12_best': 270.70000000000005, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 268.766, 'M_BLOCKING=16_best': 268.766, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 264.74, 'M_BLOCKING=1_best': 264.74, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 265.559, 'M_BLOCKING=2_best': 265.559, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 266.457, 'M_BLOCKING=3_best': 266.457, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 265.869, 'M_BLOCKING=6_best': 265.869, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'xsmm_reference_avg': 262.829, 'xsmm_reference_best': 262.829, 'xsmm_reference_cpu_freq': 2.999892, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 166.428, 'M_BLOCKING=12_best': 166.428, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 165.574, 'M_BLOCKING=16_best': 165.574, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 158.305, 'M_BLOCKING=1_best': 158.305, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 162.155, 'M_BLOCKING=2_best': 162.155, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 163.745, 'M_BLOCKING=3_best': 163.745, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 166.644, 'M_BLOCKING=6_best': 166.644, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'xsmm_reference_avg': 159.149, 'xsmm_reference_best': 159.149, 'xsmm_reference_cpu_freq': 2.999865, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 209.265, 'M_BLOCKING=12_best': 209.265, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 211.392, 'M_BLOCKING=16_best': 211.392, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 202.02499999999998, 'M_BLOCKING=1_best': 202.02499999999998, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 203.612, 'M_BLOCKING=2_best': 203.612, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 202.30100000000004, 'M_BLOCKING=3_best': 202.30100000000004, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 205.621, 'M_BLOCKING=6_best': 205.621, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'xsmm_reference_avg': 191.567, 'xsmm_reference_best': 191.567, 'xsmm_reference_cpu_freq': 2.999869, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 166.131, 'M_BLOCKING=12_best': 166.131, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 166.855, 'M_BLOCKING=16_best': 166.855, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 160.444, 'M_BLOCKING=1_best': 160.444, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 162.21900000000005, 'M_BLOCKING=2_best': 162.21900000000005, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 163.307, 'M_BLOCKING=3_best': 163.307, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 167.349, 'M_BLOCKING=6_best': 167.349, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'xsmm_reference_avg': 159.337, 'xsmm_reference_best': 159.337, 'xsmm_reference_cpu_freq': 2.999883, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 269.30600000000004, 'M_BLOCKING=12_best': 269.30600000000004, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 268.999, 'M_BLOCKING=16_best': 268.999, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 261.677, 'M_BLOCKING=1_best': 261.677, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 261.813, 'M_BLOCKING=2_best': 261.813, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 262.56899999999996, 'M_BLOCKING=3_best': 262.56899999999996, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 262.67, 'M_BLOCKING=6_best': 262.67, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'xsmm_reference_avg': 257.066, 'xsmm_reference_best': 257.066, 'xsmm_reference_cpu_freq': 2.99994, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 242.971, 'M_BLOCKING=12_best': 242.971, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 244.576, 'M_BLOCKING=16_best': 244.576, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 240.35799999999995, 'M_BLOCKING=1_best': 240.35799999999995, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 240.126, 'M_BLOCKING=2_best': 240.126, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 240.77599999999995, 'M_BLOCKING=3_best': 240.77599999999995, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 241.57, 'M_BLOCKING=6_best': 241.57, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 241.741, 'xsmm_reference_best': 241.741, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 346.551, 'M_BLOCKING=12_best': 346.551, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 344.73, 'M_BLOCKING=16_best': 344.73, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 342.73, 'M_BLOCKING=1_best': 342.73, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 349.213, 'M_BLOCKING=2_best': 349.213, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 348.011, 'M_BLOCKING=3_best': 348.011, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 346.77, 'M_BLOCKING=6_best': 346.77, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'xsmm_reference_avg': 379.292, 'xsmm_reference_best': 379.292, 'xsmm_reference_cpu_freq': 2.999805, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 333.231, 'M_BLOCKING=12_best': 333.231, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 333.309, 'M_BLOCKING=16_best': 333.309, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 333.675, 'M_BLOCKING=1_best': 333.675, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 332.942, 'M_BLOCKING=2_best': 332.942, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 332.376, 'M_BLOCKING=3_best': 332.376, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 332.333, 'M_BLOCKING=6_best': 332.333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'xsmm_reference_avg': 334.144, 'xsmm_reference_best': 334.144, 'xsmm_reference_cpu_freq': 2.999905, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 348.082, 'M_BLOCKING=12_best': 348.082, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 348.418, 'M_BLOCKING=16_best': 348.418, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 344.149, 'M_BLOCKING=1_best': 344.149, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 349.706, 'M_BLOCKING=2_best': 349.706, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 351.291, 'M_BLOCKING=3_best': 351.291, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 350.58399999999995, 'M_BLOCKING=6_best': 350.58399999999995, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'xsmm_reference_avg': 388.176, 'xsmm_reference_best': 388.176, 'xsmm_reference_cpu_freq': 2.999894, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 282.376, 'M_BLOCKING=12_best': 282.376, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 278.611, 'M_BLOCKING=16_best': 278.611, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 276.892, 'M_BLOCKING=1_best': 276.892, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 276.564, 'M_BLOCKING=2_best': 276.564, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 276.991, 'M_BLOCKING=3_best': 276.991, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 279.427, 'M_BLOCKING=6_best': 279.427, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'xsmm_reference_avg': 278.207, 'xsmm_reference_best': 278.207, 'xsmm_reference_cpu_freq': 2.999915, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 267.72, 'M_BLOCKING=12_best': 267.72, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 262.7, 'M_BLOCKING=16_best': 262.7, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 265.73, 'M_BLOCKING=1_best': 265.73, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 266.686, 'M_BLOCKING=2_best': 266.686, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 268.398, 'M_BLOCKING=3_best': 268.398, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 268.423, 'M_BLOCKING=6_best': 268.423, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 252.349, 'xsmm_reference_best': 252.349, 'xsmm_reference_cpu_freq': 2.999872, 'xsmm_reference_kernel_type': 'wide-sparse'}
