{'M_BLOCKING=16_avg': 3.0086166666666667, 'M_BLOCKING=16_best': 3.0086166666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 3.0155499999999997, 'M_BLOCKING=1_best': 3.0155499999999997, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 3.0216333333333334, 'M_BLOCKING=2_best': 3.0216333333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 3.0155833333333333, 'M_BLOCKING=31_best': 3.0155833333333333, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 3.0485333333333333, 'M_BLOCKING=4_best': 3.0485333333333333, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 3.027033333333333, 'M_BLOCKING=8_best': 3.027033333333333, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.144833333333333, 'xsmm_reference_best': 3.144833333333333, 'xsmm_reference_cpu_freq': 2.499954, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=16_avg': 1.3758333333333332, 'M_BLOCKING=16_best': 1.3758333333333332, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.3714333333333333, 'M_BLOCKING=1_best': 1.3714333333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.3707500000000001, 'M_BLOCKING=2_best': 1.3707500000000001, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 1.3675333333333335, 'M_BLOCKING=31_best': 1.3675333333333335, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 1.3802666666666668, 'M_BLOCKING=4_best': 1.3802666666666668, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 1.3840000000000001, 'M_BLOCKING=8_best': 1.3840000000000001, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 105600, 'xsmm_reference_avg': 1.5113833333333335, 'xsmm_reference_best': 1.5113833333333335, 'xsmm_reference_cpu_freq': 2.499974, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 3.3351333333333333, 'M_BLOCKING=16_best': 3.3351333333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 3.243683333333333, 'M_BLOCKING=1_best': 3.243683333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 3.2544666666666666, 'M_BLOCKING=2_best': 3.2544666666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 3.385166666666667, 'M_BLOCKING=31_best': 3.385166666666667, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 3.2891166666666667, 'M_BLOCKING=4_best': 3.2891166666666667, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 3.2831166666666665, 'M_BLOCKING=8_best': 3.2831166666666665, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.3419833333333333, 'xsmm_reference_best': 3.3419833333333333, 'xsmm_reference_cpu_freq': 2.499924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 1.361900000000001, 'M_BLOCKING=16_best': 1.361900000000001, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.34555, 'M_BLOCKING=1_best': 1.34555, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.3541666666666667, 'M_BLOCKING=2_best': 1.3541666666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 1.41025, 'M_BLOCKING=31_best': 1.41025, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 1.3736333333333335, 'M_BLOCKING=4_best': 1.3736333333333335, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 1.3536499999999998, 'M_BLOCKING=8_best': 1.3536499999999998, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 105600, 'xsmm_reference_avg': 1.4968333333333335, 'xsmm_reference_best': 1.4968333333333335, 'xsmm_reference_cpu_freq': 2.499952, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 3.0078, 'M_BLOCKING=16_best': 3.0078, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 2.9953999999999996, 'M_BLOCKING=1_best': 2.9953999999999996, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 2.996366666666667, 'M_BLOCKING=2_best': 2.996366666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 3.0129666666666663, 'M_BLOCKING=31_best': 3.0129666666666663, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 2.998266666666666, 'M_BLOCKING=4_best': 2.998266666666666, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 3.0378333333333334, 'M_BLOCKING=8_best': 3.0378333333333334, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.0843833333333333, 'xsmm_reference_best': 3.0843833333333333, 'xsmm_reference_cpu_freq': 2.499913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 6.897049999999999, 'M_BLOCKING=16_best': 6.897049999999999, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 6.847033333333333, 'M_BLOCKING=1_best': 6.847033333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 6.904083333333333, 'M_BLOCKING=2_best': 6.904083333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 6.938666666666667, 'M_BLOCKING=31_best': 6.938666666666667, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 6.875583333333334, 'M_BLOCKING=4_best': 6.875583333333334, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 6.8651833333333325, 'M_BLOCKING=8_best': 6.8651833333333325, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 7.069333333333333, 'xsmm_reference_best': 7.069333333333333, 'xsmm_reference_cpu_freq': 2.499961, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 9.642183333333332, 'M_BLOCKING=16_best': 9.642183333333332, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 10.2492, 'M_BLOCKING=1_best': 10.2492, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 9.742033333333332, 'M_BLOCKING=2_best': 9.742033333333332, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 9.096200000000001, 'M_BLOCKING=31_best': 9.096200000000001, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 9.994733333333333, 'M_BLOCKING=4_best': 9.994733333333333, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 10.79975, 'M_BLOCKING=8_best': 10.79975, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 105600, 'xsmm_reference_avg': 9.746966666666667, 'xsmm_reference_best': 9.746966666666667, 'xsmm_reference_cpu_freq': 2.499961, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 15.846033333333333, 'M_BLOCKING=16_best': 15.846033333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 16.462283333333332, 'M_BLOCKING=1_best': 16.462283333333332, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 16.049583333333334, 'M_BLOCKING=2_best': 16.049583333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 15.947416666666667, 'M_BLOCKING=31_best': 15.947416666666667, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 16.330566666666666, 'M_BLOCKING=4_best': 16.330566666666666, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 15.871649999999999, 'M_BLOCKING=8_best': 15.871649999999999, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 105600, 'xsmm_reference_avg': 15.949000000000002, 'xsmm_reference_best': 15.949000000000002, 'xsmm_reference_cpu_freq': 2.499951, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 13.203100000000001, 'M_BLOCKING=16_best': 13.203100000000001, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 14.04935, 'M_BLOCKING=1_best': 14.04935, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 13.1509, 'M_BLOCKING=2_best': 13.1509, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 13.0951, 'M_BLOCKING=31_best': 13.0951, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 13.492083333333333, 'M_BLOCKING=4_best': 13.492083333333333, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 13.684483333333333, 'M_BLOCKING=8_best': 13.684483333333333, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 105600, 'xsmm_reference_avg': 14.529883333333334, 'xsmm_reference_best': 14.529883333333334, 'xsmm_reference_cpu_freq': 2.499987, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 10.371033333333333, 'M_BLOCKING=16_best': 10.371033333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 10.285533333333335, 'M_BLOCKING=1_best': 10.285533333333335, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 10.3338, 'M_BLOCKING=2_best': 10.3338, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 10.5414, 'M_BLOCKING=31_best': 10.5414, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 10.3257, 'M_BLOCKING=4_best': 10.3257, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 10.325750000000001, 'M_BLOCKING=8_best': 10.325750000000001, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 105600, 'xsmm_reference_avg': 10.893816666666668, 'xsmm_reference_best': 10.893816666666668, 'xsmm_reference_cpu_freq': 2.499949, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 7.097666666666667, 'M_BLOCKING=16_best': 7.097666666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.004099999999999, 'M_BLOCKING=1_best': 7.004099999999999, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.004016666666667, 'M_BLOCKING=2_best': 7.004016666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 7.106283333333333, 'M_BLOCKING=31_best': 7.106283333333333, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 7.036383333333333, 'M_BLOCKING=4_best': 7.036383333333333, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 7.052599999999999, 'M_BLOCKING=8_best': 7.052599999999999, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 7.618233333333334, 'xsmm_reference_best': 7.618233333333334, 'xsmm_reference_cpu_freq': 2.499946, 'xsmm_reference_kernel_type': 'wide-sparse'}
