{'M_BLOCKING=16_avg': 2.248200000000001, 'M_BLOCKING=16_best': 2.248200000000001, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 2.2550000000000003, 'M_BLOCKING=1_best': 2.2550000000000003, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 2.2554166666666666, 'M_BLOCKING=2_best': 2.2554166666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 2.2575166666666666, 'M_BLOCKING=31_best': 2.2575166666666666, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 2.264933333333333, 'M_BLOCKING=4_best': 2.264933333333333, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 2.25325, 'M_BLOCKING=8_best': 2.25325, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 81600, 'xsmm_reference_avg': 2.313816666666667, 'xsmm_reference_best': 2.313816666666667, 'xsmm_reference_cpu_freq': 2.999944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 0.9932833333333334, 'M_BLOCKING=16_best': 0.9932833333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 0.9854666666666667, 'M_BLOCKING=1_best': 0.9854666666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 0.99425, 'M_BLOCKING=2_best': 0.99425, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 0.9896666666666667, 'M_BLOCKING=31_best': 0.9896666666666667, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 1.0033333333333334, 'M_BLOCKING=4_best': 1.0033333333333334, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 0.9997666666666666, 'M_BLOCKING=8_best': 0.9997666666666666, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 81600, 'xsmm_reference_avg': 1.0704833333333332, 'xsmm_reference_best': 1.0704833333333332, 'xsmm_reference_cpu_freq': 2.999888, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 2.4449666666666663, 'M_BLOCKING=16_best': 2.4449666666666663, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 2.391383333333333, 'M_BLOCKING=1_best': 2.391383333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 2.4067166666666666, 'M_BLOCKING=2_best': 2.4067166666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 2.4813666666666667, 'M_BLOCKING=31_best': 2.4813666666666667, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 2.4247500000000004, 'M_BLOCKING=4_best': 2.4247500000000004, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 2.41955, 'M_BLOCKING=8_best': 2.41955, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 81600, 'xsmm_reference_avg': 2.526883333333333, 'xsmm_reference_best': 2.526883333333333, 'xsmm_reference_cpu_freq': 2.9999, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=16_avg': 0.9977, 'M_BLOCKING=16_best': 0.9977, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 0.9789666666666667, 'M_BLOCKING=1_best': 0.9789666666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 0.9822666666666666, 'M_BLOCKING=2_best': 0.9822666666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 0.9904666666666666, 'M_BLOCKING=31_best': 0.9904666666666666, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 1.00275, 'M_BLOCKING=4_best': 1.00275, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 0.9894833333333334, 'M_BLOCKING=8_best': 0.9894833333333334, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 81600, 'xsmm_reference_avg': 1.06885, 'xsmm_reference_best': 1.06885, 'xsmm_reference_cpu_freq': 2.999922, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 2.2493166666666657, 'M_BLOCKING=16_best': 2.2493166666666657, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 2.2432000000000003, 'M_BLOCKING=1_best': 2.2432000000000003, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 2.2407833333333333, 'M_BLOCKING=2_best': 2.2407833333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 2.2555, 'M_BLOCKING=31_best': 2.2555, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 2.2490666666666663, 'M_BLOCKING=4_best': 2.2490666666666663, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 2.2573333333333334, 'M_BLOCKING=8_best': 2.2573333333333334, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 81600, 'xsmm_reference_avg': 2.303716666666667, 'xsmm_reference_best': 2.303716666666667, 'xsmm_reference_cpu_freq': 2.999915, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 5.191716666666666, 'M_BLOCKING=16_best': 5.191716666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 5.1337666666666655, 'M_BLOCKING=1_best': 5.1337666666666655, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 5.15485, 'M_BLOCKING=2_best': 5.15485, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 5.20115, 'M_BLOCKING=31_best': 5.20115, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 5.152933333333333, 'M_BLOCKING=4_best': 5.152933333333333, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 5.139216666666666, 'M_BLOCKING=8_best': 5.139216666666666, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 81600, 'xsmm_reference_avg': 5.229783333333333, 'xsmm_reference_best': 5.229783333333333, 'xsmm_reference_cpu_freq': 2.99988, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 7.1951833333333335, 'M_BLOCKING=16_best': 7.1951833333333335, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.084066666666667, 'M_BLOCKING=1_best': 7.084066666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.028166666666667, 'M_BLOCKING=2_best': 7.028166666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 6.693550000000001, 'M_BLOCKING=31_best': 6.693550000000001, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 7.106716666666667, 'M_BLOCKING=4_best': 7.106716666666667, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 7.203833333333334, 'M_BLOCKING=8_best': 7.203833333333334, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 81600, 'xsmm_reference_avg': 6.55195, 'xsmm_reference_best': 6.55195, 'xsmm_reference_cpu_freq': 2.999916, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 12.656533333333334, 'M_BLOCKING=16_best': 12.656533333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 11.620766666666666, 'M_BLOCKING=1_best': 11.620766666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 11.680533333333333, 'M_BLOCKING=2_best': 11.680533333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 12.454033333333333, 'M_BLOCKING=31_best': 12.454033333333333, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 11.78135, 'M_BLOCKING=4_best': 11.78135, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 11.985700000000001, 'M_BLOCKING=8_best': 11.985700000000001, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 81600, 'xsmm_reference_avg': 11.478916666666667, 'xsmm_reference_best': 11.478916666666667, 'xsmm_reference_cpu_freq': 2.999916, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 10.011583333333334, 'M_BLOCKING=16_best': 10.011583333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 10.026133333333332, 'M_BLOCKING=1_best': 10.026133333333332, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 10.020433333333333, 'M_BLOCKING=2_best': 10.020433333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 10.012033333333333, 'M_BLOCKING=31_best': 10.012033333333333, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 10.0176, 'M_BLOCKING=4_best': 10.0176, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 10.01345, 'M_BLOCKING=8_best': 10.01345, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 81600, 'xsmm_reference_avg': 9.478366666666666, 'xsmm_reference_best': 9.478366666666666, 'xsmm_reference_cpu_freq': 2.999961, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=16_avg': 7.771183333333334, 'M_BLOCKING=16_best': 7.771183333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.747983333333334, 'M_BLOCKING=1_best': 7.747983333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.734916666666667, 'M_BLOCKING=2_best': 7.734916666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 7.834416666666668, 'M_BLOCKING=31_best': 7.834416666666668, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 7.7211333333333325, 'M_BLOCKING=4_best': 7.7211333333333325, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 7.736500000000001, 'M_BLOCKING=8_best': 7.736500000000001, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 81600, 'xsmm_reference_avg': 8.14575, 'xsmm_reference_best': 8.14575, 'xsmm_reference_cpu_freq': 2.999921, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 5.3511500000000005, 'M_BLOCKING=16_best': 5.3511500000000005, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 5.24105, 'M_BLOCKING=1_best': 5.24105, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 5.243316666666668, 'M_BLOCKING=2_best': 5.243316666666668, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 5.351483333333333, 'M_BLOCKING=31_best': 5.351483333333333, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 5.254166666666666, 'M_BLOCKING=4_best': 5.254166666666666, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 5.273783333333333, 'M_BLOCKING=8_best': 5.273783333333333, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 81600, 'xsmm_reference_avg': 5.604266666666666, 'xsmm_reference_best': 5.604266666666666, 'xsmm_reference_cpu_freq': 2.999855, 'xsmm_reference_kernel_type': 'wide-sparse'}
