{'M_BLOCKING=16_avg': 1.594283333333334, 'M_BLOCKING=16_best': 1.594283333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.6074833333333334, 'M_BLOCKING=1_best': 1.6074833333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.6082, 'M_BLOCKING=2_best': 1.6082, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 1.5945500000000001, 'M_BLOCKING=31_best': 1.5945500000000001, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 1.6176333333333335, 'M_BLOCKING=4_best': 1.6176333333333335, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 1.6042166666666666, 'M_BLOCKING=8_best': 1.6042166666666666, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 57600, 'xsmm_reference_avg': 1.63575, 'xsmm_reference_best': 1.63575, 'xsmm_reference_cpu_freq': 2.999887, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 0.7078666666666666, 'M_BLOCKING=16_best': 0.7078666666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 0.7035666666666667, 'M_BLOCKING=1_best': 0.7035666666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 0.7126333333333333, 'M_BLOCKING=2_best': 0.7126333333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 0.7090666666666666, 'M_BLOCKING=31_best': 0.7090666666666666, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 0.7171833333333333, 'M_BLOCKING=4_best': 0.7171833333333333, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 0.7091, 'M_BLOCKING=8_best': 0.7091, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 57600, 'xsmm_reference_avg': 0.7881166666666667, 'xsmm_reference_best': 0.7881166666666667, 'xsmm_reference_cpu_freq': 2.99996, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 1.7389833333333333, 'M_BLOCKING=16_best': 1.7389833333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.6985166666666658, 'M_BLOCKING=1_best': 1.6985166666666658, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.7049166666666666, 'M_BLOCKING=2_best': 1.7049166666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 1.7524833333333334, 'M_BLOCKING=31_best': 1.7524833333333334, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 1.7144666666666666, 'M_BLOCKING=4_best': 1.7144666666666666, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 1.7137666666666667, 'M_BLOCKING=8_best': 1.7137666666666667, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 57600, 'xsmm_reference_avg': 1.7985499999999999, 'xsmm_reference_best': 1.7985499999999999, 'xsmm_reference_cpu_freq': 2.999858, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=16_avg': 0.7088833333333333, 'M_BLOCKING=16_best': 0.7088833333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 0.7055166666666667, 'M_BLOCKING=1_best': 0.7055166666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 0.7079166666666671, 'M_BLOCKING=2_best': 0.7079166666666671, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 0.7081999999999999, 'M_BLOCKING=31_best': 0.7081999999999999, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 0.7199000000000001, 'M_BLOCKING=4_best': 0.7199000000000001, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 0.7096833333333333, 'M_BLOCKING=8_best': 0.7096833333333333, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 57600, 'xsmm_reference_avg': 0.8280833333333334, 'xsmm_reference_best': 0.8280833333333334, 'xsmm_reference_cpu_freq': 2.99991, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=16_avg': 1.5944166666666661, 'M_BLOCKING=16_best': 1.5944166666666661, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.5996666666666668, 'M_BLOCKING=1_best': 1.5996666666666668, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.5964500000000001, 'M_BLOCKING=2_best': 1.5964500000000001, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 1.5959666666666665, 'M_BLOCKING=31_best': 1.5959666666666665, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 1.5927666666666667, 'M_BLOCKING=4_best': 1.5927666666666667, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 1.6049166666666668, 'M_BLOCKING=8_best': 1.6049166666666668, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 57600, 'xsmm_reference_avg': 1.6255666666666668, 'xsmm_reference_best': 1.6255666666666668, 'xsmm_reference_cpu_freq': 2.999919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 3.6456, 'M_BLOCKING=16_best': 3.6456, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 3.6225333333333336, 'M_BLOCKING=1_best': 3.6225333333333336, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 3.6382499999999993, 'M_BLOCKING=2_best': 3.6382499999999993, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 3.66275, 'M_BLOCKING=31_best': 3.66275, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 3.6445, 'M_BLOCKING=4_best': 3.6445, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 3.63475, 'M_BLOCKING=8_best': 3.63475, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 57600, 'xsmm_reference_avg': 3.7112666666666665, 'xsmm_reference_best': 3.7112666666666665, 'xsmm_reference_cpu_freq': 2.999906, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 4.613233333333333, 'M_BLOCKING=16_best': 4.613233333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 4.3899, 'M_BLOCKING=1_best': 4.3899, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 4.803383333333333, 'M_BLOCKING=2_best': 4.803383333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 4.3695, 'M_BLOCKING=31_best': 4.3695, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 4.3206, 'M_BLOCKING=4_best': 4.3206, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 4.638866666666667, 'M_BLOCKING=8_best': 4.638866666666667, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 57600, 'xsmm_reference_avg': 4.1516166666666665, 'xsmm_reference_best': 4.1516166666666665, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 7.550316666666666, 'M_BLOCKING=16_best': 7.550316666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.783933333333334, 'M_BLOCKING=1_best': 7.783933333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.4887999999999995, 'M_BLOCKING=2_best': 7.4887999999999995, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 7.795283333333333, 'M_BLOCKING=31_best': 7.795283333333333, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 7.344816666666667, 'M_BLOCKING=4_best': 7.344816666666667, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 7.725766666666667, 'M_BLOCKING=8_best': 7.725766666666667, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 57600, 'xsmm_reference_avg': 7.752233333333334, 'xsmm_reference_best': 7.752233333333334, 'xsmm_reference_cpu_freq': 2.99987, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 7.051233333333333, 'M_BLOCKING=16_best': 7.051233333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.066366666666666, 'M_BLOCKING=1_best': 7.066366666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.060216666666666, 'M_BLOCKING=2_best': 7.060216666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 7.014583333333333, 'M_BLOCKING=31_best': 7.014583333333333, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 7.024249999999999, 'M_BLOCKING=4_best': 7.024249999999999, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 7.026666666666667, 'M_BLOCKING=8_best': 7.026666666666667, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 57600, 'xsmm_reference_avg': 6.92265, 'xsmm_reference_best': 6.92265, 'xsmm_reference_cpu_freq': 2.999861, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 5.5563666666666665, 'M_BLOCKING=16_best': 5.5563666666666665, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 5.556183333333333, 'M_BLOCKING=1_best': 5.556183333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 5.5596000000000005, 'M_BLOCKING=2_best': 5.5596000000000005, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 5.5612666666666675, 'M_BLOCKING=31_best': 5.5612666666666675, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 5.5602, 'M_BLOCKING=4_best': 5.5602, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 5.588399999999999, 'M_BLOCKING=8_best': 5.588399999999999, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 57600, 'xsmm_reference_avg': 5.905616666666666, 'xsmm_reference_best': 5.905616666666666, 'xsmm_reference_cpu_freq': 2.999905, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 3.8116, 'M_BLOCKING=16_best': 3.8116, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 3.85815, 'M_BLOCKING=1_best': 3.85815, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 3.8661333333333325, 'M_BLOCKING=2_best': 3.8661333333333325, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 3.7721833333333334, 'M_BLOCKING=31_best': 3.7721833333333334, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 3.8470999999999997, 'M_BLOCKING=4_best': 3.8470999999999997, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 3.847583333333333, 'M_BLOCKING=8_best': 3.847583333333333, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 57600, 'xsmm_reference_avg': 4.227166666666666, 'xsmm_reference_best': 4.227166666666666, 'xsmm_reference_cpu_freq': 2.999879, 'xsmm_reference_kernel_type': 'wide-sparse'}
