{'M_BLOCKING=16_avg': 2.2495833333333333, 'M_BLOCKING=16_best': 2.2495833333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 2.2512333333333334, 'M_BLOCKING=1_best': 2.2512333333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 2.2556333333333334, 'M_BLOCKING=2_best': 2.2556333333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 2.2572166666666664, 'M_BLOCKING=31_best': 2.2572166666666664, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 2.265016666666667, 'M_BLOCKING=4_best': 2.265016666666667, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 2.252583333333333, 'M_BLOCKING=8_best': 2.252583333333333, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 81600, 'xsmm_reference_avg': 2.3379833333333333, 'xsmm_reference_best': 2.3379833333333333, 'xsmm_reference_cpu_freq': 2.999918, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=16_avg': 0.994016666666666, 'M_BLOCKING=16_best': 0.994016666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 0.9771, 'M_BLOCKING=1_best': 0.9771, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 0.9973, 'M_BLOCKING=2_best': 0.9973, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 0.9900833333333333, 'M_BLOCKING=31_best': 0.9900833333333333, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 1.0060666666666667, 'M_BLOCKING=4_best': 1.0060666666666667, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 0.9916833333333333, 'M_BLOCKING=8_best': 0.9916833333333333, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 81600, 'xsmm_reference_avg': 1.0687333333333333, 'xsmm_reference_best': 1.0687333333333333, 'xsmm_reference_cpu_freq': 2.99993, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 2.4508333333333336, 'M_BLOCKING=16_best': 2.4508333333333336, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 2.3983666666666665, 'M_BLOCKING=1_best': 2.3983666666666665, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 2.4008, 'M_BLOCKING=2_best': 2.4008, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 2.48475, 'M_BLOCKING=31_best': 2.48475, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 2.4161333333333332, 'M_BLOCKING=4_best': 2.4161333333333332, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 2.410783333333334, 'M_BLOCKING=8_best': 2.410783333333334, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 81600, 'xsmm_reference_avg': 2.473716666666667, 'xsmm_reference_best': 2.473716666666667, 'xsmm_reference_cpu_freq': 2.999863, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 1.0039500000000001, 'M_BLOCKING=16_best': 1.0039500000000001, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 0.9725666666666667, 'M_BLOCKING=1_best': 0.9725666666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 0.9838166666666667, 'M_BLOCKING=2_best': 0.9838166666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 1.0069166666666667, 'M_BLOCKING=31_best': 1.0069166666666667, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 1.0029, 'M_BLOCKING=4_best': 1.0029, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 0.9912166666666666, 'M_BLOCKING=8_best': 0.9912166666666666, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 81600, 'xsmm_reference_avg': 1.0612666666666668, 'xsmm_reference_best': 1.0612666666666668, 'xsmm_reference_cpu_freq': 2.999922, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 2.25955, 'M_BLOCKING=16_best': 2.25955, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 2.2445833333333334, 'M_BLOCKING=1_best': 2.2445833333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 2.2441999999999998, 'M_BLOCKING=2_best': 2.2441999999999998, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 2.26045, 'M_BLOCKING=31_best': 2.26045, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 2.2449833333333333, 'M_BLOCKING=4_best': 2.2449833333333333, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 2.2593666666666667, 'M_BLOCKING=8_best': 2.2593666666666667, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 81600, 'xsmm_reference_avg': 2.3033333333333332, 'xsmm_reference_best': 2.3033333333333332, 'xsmm_reference_cpu_freq': 2.999898, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 5.164866666666667, 'M_BLOCKING=16_best': 5.164866666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 5.122383333333333, 'M_BLOCKING=1_best': 5.122383333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 5.1484, 'M_BLOCKING=2_best': 5.1484, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 5.191199999999999, 'M_BLOCKING=31_best': 5.191199999999999, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 5.138416666666667, 'M_BLOCKING=4_best': 5.138416666666667, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 5.1363666666666665, 'M_BLOCKING=8_best': 5.1363666666666665, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 81600, 'xsmm_reference_avg': 5.232966666666667, 'xsmm_reference_best': 5.232966666666667, 'xsmm_reference_cpu_freq': 2.999937, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 7.08435, 'M_BLOCKING=16_best': 7.08435, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.502516666666666, 'M_BLOCKING=1_best': 7.502516666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 6.952766666666666, 'M_BLOCKING=2_best': 6.952766666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 6.619516666666668, 'M_BLOCKING=31_best': 6.619516666666668, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 6.600883333333333, 'M_BLOCKING=4_best': 6.600883333333333, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 6.7405333333333335, 'M_BLOCKING=8_best': 6.7405333333333335, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 81600, 'xsmm_reference_avg': 6.250733333333333, 'xsmm_reference_best': 6.250733333333333, 'xsmm_reference_cpu_freq': 2.999915, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=16_avg': 11.72865, 'M_BLOCKING=16_best': 11.72865, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 11.910766666666666, 'M_BLOCKING=1_best': 11.910766666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 11.407283333333334, 'M_BLOCKING=2_best': 11.407283333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 11.688333333333333, 'M_BLOCKING=31_best': 11.688333333333333, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 11.252416666666667, 'M_BLOCKING=4_best': 11.252416666666667, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 12.031816666666666, 'M_BLOCKING=8_best': 12.031816666666666, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 81600, 'xsmm_reference_avg': 11.678933333333333, 'xsmm_reference_best': 11.678933333333333, 'xsmm_reference_cpu_freq': 2.999885, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 10.030116666666666, 'M_BLOCKING=16_best': 10.030116666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 10.022166666666665, 'M_BLOCKING=1_best': 10.022166666666665, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 10.019333333333332, 'M_BLOCKING=2_best': 10.019333333333332, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 9.933816666666667, 'M_BLOCKING=31_best': 9.933816666666667, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 10.203616666666667, 'M_BLOCKING=4_best': 10.203616666666667, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 10.039783333333332, 'M_BLOCKING=8_best': 10.039783333333332, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 81600, 'xsmm_reference_avg': 8.825366666666666, 'xsmm_reference_best': 8.825366666666666, 'xsmm_reference_cpu_freq': 2.999897, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=16_avg': 7.808116666666667, 'M_BLOCKING=16_best': 7.808116666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.692566666666666, 'M_BLOCKING=1_best': 7.692566666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.73545, 'M_BLOCKING=2_best': 7.73545, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 7.928650000000001, 'M_BLOCKING=31_best': 7.928650000000001, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 7.695333333333334, 'M_BLOCKING=4_best': 7.695333333333334, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 7.7158500000000005, 'M_BLOCKING=8_best': 7.7158500000000005, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 81600, 'xsmm_reference_avg': 8.036866666666667, 'xsmm_reference_best': 8.036866666666667, 'xsmm_reference_cpu_freq': 2.999899, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 5.293316666666667, 'M_BLOCKING=16_best': 5.293316666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 5.246433333333333, 'M_BLOCKING=1_best': 5.246433333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 5.24565, 'M_BLOCKING=2_best': 5.24565, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 5.315533333333334, 'M_BLOCKING=31_best': 5.315533333333334, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 5.281333333333333, 'M_BLOCKING=4_best': 5.281333333333333, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 5.262183333333334, 'M_BLOCKING=8_best': 5.262183333333334, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 81600, 'xsmm_reference_avg': 5.621049999999999, 'xsmm_reference_best': 5.621049999999999, 'xsmm_reference_cpu_freq': 2.999897, 'xsmm_reference_kernel_type': 'wide-sparse'}
