{'M_BLOCKING=16_avg': 2.251416666666667, 'M_BLOCKING=16_best': 2.251416666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 2.2547333333333333, 'M_BLOCKING=1_best': 2.2547333333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 2.25485, 'M_BLOCKING=2_best': 2.25485, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 2.2623666666666664, 'M_BLOCKING=31_best': 2.2623666666666664, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 2.266566666666667, 'M_BLOCKING=4_best': 2.266566666666667, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 2.256066666666667, 'M_BLOCKING=8_best': 2.256066666666667, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 81600, 'xsmm_reference_avg': 2.3361333333333336, 'xsmm_reference_best': 2.3361333333333336, 'xsmm_reference_cpu_freq': 2.999895, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=16_avg': 0.9945, 'M_BLOCKING=16_best': 0.9945, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 0.9772833333333334, 'M_BLOCKING=1_best': 0.9772833333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.03275, 'M_BLOCKING=2_best': 1.03275, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 0.9891166666666666, 'M_BLOCKING=31_best': 0.9891166666666666, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 1.00445, 'M_BLOCKING=4_best': 1.00445, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 0.9921166666666666, 'M_BLOCKING=8_best': 0.9921166666666666, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 81600, 'xsmm_reference_avg': 1.1148666666666667, 'xsmm_reference_best': 1.1148666666666667, 'xsmm_reference_cpu_freq': 2.999895, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=16_avg': 2.466216666666666, 'M_BLOCKING=16_best': 2.466216666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 2.4092, 'M_BLOCKING=1_best': 2.4092, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 2.4254333333333333, 'M_BLOCKING=2_best': 2.4254333333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 2.476716666666667, 'M_BLOCKING=31_best': 2.476716666666667, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 2.447283333333333, 'M_BLOCKING=4_best': 2.447283333333333, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 2.4252499999999997, 'M_BLOCKING=8_best': 2.4252499999999997, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 81600, 'xsmm_reference_avg': 2.523, 'xsmm_reference_best': 2.523, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=16_avg': 0.9897333333333334, 'M_BLOCKING=16_best': 0.9897333333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 0.9804166666666667, 'M_BLOCKING=1_best': 0.9804166666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.0041, 'M_BLOCKING=2_best': 1.0041, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 0.98925, 'M_BLOCKING=31_best': 0.98925, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 1.0105, 'M_BLOCKING=4_best': 1.0105, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 0.9883833333333333, 'M_BLOCKING=8_best': 0.9883833333333333, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 81600, 'xsmm_reference_avg': 1.07245, 'xsmm_reference_best': 1.07245, 'xsmm_reference_cpu_freq': 2.999932, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 2.2513833333333326, 'M_BLOCKING=16_best': 2.2513833333333326, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 2.2483333333333335, 'M_BLOCKING=1_best': 2.2483333333333335, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 2.2436000000000003, 'M_BLOCKING=2_best': 2.2436000000000003, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 2.256866666666667, 'M_BLOCKING=31_best': 2.256866666666667, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 2.2455, 'M_BLOCKING=4_best': 2.2455, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 2.26215, 'M_BLOCKING=8_best': 2.26215, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 81600, 'xsmm_reference_avg': 2.3043833333333335, 'xsmm_reference_best': 2.3043833333333335, 'xsmm_reference_cpu_freq': 2.999889, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 5.170333333333334, 'M_BLOCKING=16_best': 5.170333333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 5.144066666666666, 'M_BLOCKING=1_best': 5.144066666666666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 5.166766666666666, 'M_BLOCKING=2_best': 5.166766666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 5.197883333333333, 'M_BLOCKING=31_best': 5.197883333333333, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 5.164383333333333, 'M_BLOCKING=4_best': 5.164383333333333, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 5.154300000000001, 'M_BLOCKING=8_best': 5.154300000000001, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 81600, 'xsmm_reference_avg': 5.244166666666667, 'xsmm_reference_best': 5.244166666666667, 'xsmm_reference_cpu_freq': 2.999849, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 6.8497, 'M_BLOCKING=16_best': 6.8497, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.635016666666667, 'M_BLOCKING=1_best': 7.635016666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 6.810733333333333, 'M_BLOCKING=2_best': 6.810733333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 6.692666666666666, 'M_BLOCKING=31_best': 6.692666666666666, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 6.981983333333333, 'M_BLOCKING=4_best': 6.981983333333333, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 7.295966666666668, 'M_BLOCKING=8_best': 7.295966666666668, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 81600, 'xsmm_reference_avg': 5.87635, 'xsmm_reference_best': 5.87635, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=16_avg': 11.5687, 'M_BLOCKING=16_best': 11.5687, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 11.87395, 'M_BLOCKING=1_best': 11.87395, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 11.812433333333333, 'M_BLOCKING=2_best': 11.812433333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 12.075116666666668, 'M_BLOCKING=31_best': 12.075116666666668, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 11.708, 'M_BLOCKING=4_best': 11.708, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 11.920283333333334, 'M_BLOCKING=8_best': 11.920283333333334, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 81600, 'xsmm_reference_avg': 11.361683333333334, 'xsmm_reference_best': 11.361683333333334, 'xsmm_reference_cpu_freq': 2.999943, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 10.017, 'M_BLOCKING=16_best': 10.017, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 10.021633333333334, 'M_BLOCKING=1_best': 10.021633333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 10.027166666666666, 'M_BLOCKING=2_best': 10.027166666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 9.98845, 'M_BLOCKING=31_best': 9.98845, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 10.036616666666667, 'M_BLOCKING=4_best': 10.036616666666667, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 10.010783333333334, 'M_BLOCKING=8_best': 10.010783333333334, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 81600, 'xsmm_reference_avg': 8.804233333333334, 'xsmm_reference_best': 8.804233333333334, 'xsmm_reference_cpu_freq': 2.999905, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=16_avg': 7.838783333333334, 'M_BLOCKING=16_best': 7.838783333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.679550000000001, 'M_BLOCKING=1_best': 7.679550000000001, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.716483333333333, 'M_BLOCKING=2_best': 7.716483333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 7.869233333333333, 'M_BLOCKING=31_best': 7.869233333333333, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 7.7617, 'M_BLOCKING=4_best': 7.7617, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 7.770283333333333, 'M_BLOCKING=8_best': 7.770283333333333, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 81600, 'xsmm_reference_avg': 8.077266666666667, 'xsmm_reference_best': 8.077266666666667, 'xsmm_reference_cpu_freq': 2.999838, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 5.29375, 'M_BLOCKING=16_best': 5.29375, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 5.227816666666667, 'M_BLOCKING=1_best': 5.227816666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 5.26635, 'M_BLOCKING=2_best': 5.26635, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 5.319483333333333, 'M_BLOCKING=31_best': 5.319483333333333, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 5.26565, 'M_BLOCKING=4_best': 5.26565, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 5.275, 'M_BLOCKING=8_best': 5.275, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 81600, 'xsmm_reference_avg': 5.601516666666667, 'xsmm_reference_best': 5.601516666666667, 'xsmm_reference_cpu_freq': 2.999958, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 6.8914, 'M_BLOCKING=16_best': 6.8914, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.366233333333333, 'M_BLOCKING=1_best': 7.366233333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.01635, 'M_BLOCKING=2_best': 7.01635, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 6.795816666666667, 'M_BLOCKING=31_best': 6.795816666666667, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 6.829633333333334, 'M_BLOCKING=4_best': 6.829633333333334, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 7.115516666666667, 'M_BLOCKING=8_best': 7.115516666666667, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m3.txt', 'size_n': 81600, 'xsmm_reference_avg': 6.877833333333332, 'xsmm_reference_best': 6.877833333333332, 'xsmm_reference_cpu_freq': 2.999896, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 11.592166666666666, 'M_BLOCKING=16_best': 11.592166666666666, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 11.820733333333333, 'M_BLOCKING=1_best': 11.820733333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 11.838316666666666, 'M_BLOCKING=2_best': 11.838316666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 11.940966666666668, 'M_BLOCKING=31_best': 11.940966666666668, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 11.70915, 'M_BLOCKING=4_best': 11.70915, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 11.903983333333334, 'M_BLOCKING=8_best': 11.903983333333334, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m6.txt', 'size_n': 81600, 'xsmm_reference_avg': 11.5292, 'xsmm_reference_best': 11.5292, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 10.02315, 'M_BLOCKING=16_best': 10.02315, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 10.02015, 'M_BLOCKING=1_best': 10.02015, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 10.04615, 'M_BLOCKING=2_best': 10.04615, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 10.001183333333334, 'M_BLOCKING=31_best': 10.001183333333334, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 10.025616666666668, 'M_BLOCKING=4_best': 10.025616666666668, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 10.012516666666667, 'M_BLOCKING=8_best': 10.012516666666667, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m132.txt', 'size_n': 81600, 'xsmm_reference_avg': 8.911683333333334, 'xsmm_reference_best': 8.911683333333334, 'xsmm_reference_cpu_freq': 2.999832, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=16_avg': 7.760800000000001, 'M_BLOCKING=16_best': 7.760800000000001, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.682233333333333, 'M_BLOCKING=1_best': 7.682233333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.710966666666667, 'M_BLOCKING=2_best': 7.710966666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 7.845516666666667, 'M_BLOCKING=31_best': 7.845516666666667, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 7.717483333333333, 'M_BLOCKING=4_best': 7.717483333333333, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 7.722583333333334, 'M_BLOCKING=8_best': 7.722583333333334, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m460.txt', 'size_n': 81600, 'xsmm_reference_avg': 8.0692, 'xsmm_reference_best': 8.0692, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=16_avg': 12.917900000000001, 'M_BLOCKING=16_best': 12.917900000000001, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 13.253816666666667, 'M_BLOCKING=1_best': 13.253816666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 13.051649999999999, 'M_BLOCKING=2_best': 13.051649999999999, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=31_avg': 14.095633333333334, 'M_BLOCKING=31_best': 14.095633333333334, 'M_BLOCKING=31_kernel_type': 'dense', 'M_BLOCKING=4_avg': 13.2488, 'M_BLOCKING=4_best': 13.2488, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 13.252283333333333, 'M_BLOCKING=8_best': 13.252283333333333, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 64, 'a_nonzero': 96, 'a_rows': 96, 'a_size': 6144, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.015625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m0.txt', 'size_n': 81600, 'xsmm_reference_avg': 12.4656, 'xsmm_reference_best': 12.4656, 'xsmm_reference_cpu_freq': 2.999867, 'xsmm_reference_kernel_type': 'wide-sparse'}
