{'M_BLOCKING=12_avg': 2.553533333333333, 'M_BLOCKING=12_best': 2.553533333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 2.5490166666666667, 'M_BLOCKING=16_best': 2.5490166666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 2.4970833333333333, 'M_BLOCKING=1_best': 2.4970833333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 2.5047833333333336, 'M_BLOCKING=2_best': 2.5047833333333336, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 2.5124, 'M_BLOCKING=3_best': 2.5124, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 2.5130166666666667, 'M_BLOCKING=6_best': 2.5130166666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 81600, 'xsmm_reference_avg': 2.466133333333333, 'xsmm_reference_best': 2.466133333333333, 'xsmm_reference_cpu_freq': 2.499928, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 1.2273166666666666, 'M_BLOCKING=12_best': 1.2273166666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 1.23085, 'M_BLOCKING=16_best': 1.23085, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.18895, 'M_BLOCKING=1_best': 1.18895, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.25085, 'M_BLOCKING=2_best': 1.25085, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 1.25045, 'M_BLOCKING=3_best': 1.25045, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 1.2568, 'M_BLOCKING=6_best': 1.2568, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 81600, 'xsmm_reference_avg': 1.1700166666666665, 'xsmm_reference_best': 1.1700166666666665, 'xsmm_reference_cpu_freq': 2.499949, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 2.824383333333333, 'M_BLOCKING=12_best': 2.824383333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 2.8143333333333334, 'M_BLOCKING=16_best': 2.8143333333333334, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 2.701983333333333, 'M_BLOCKING=1_best': 2.701983333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 2.7159, 'M_BLOCKING=2_best': 2.7159, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 2.7121, 'M_BLOCKING=3_best': 2.7121, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 2.7477500000000004, 'M_BLOCKING=6_best': 2.7477500000000004, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 81600, 'xsmm_reference_avg': 2.6152833333333336, 'xsmm_reference_best': 2.6152833333333336, 'xsmm_reference_cpu_freq': 2.499939, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 1.23055, 'M_BLOCKING=12_best': 1.23055, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 1.2262166666666663, 'M_BLOCKING=16_best': 1.2262166666666663, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.1919499999999998, 'M_BLOCKING=1_best': 1.1919499999999998, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.2468333333333335, 'M_BLOCKING=2_best': 1.2468333333333335, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 1.2512666666666665, 'M_BLOCKING=3_best': 1.2512666666666665, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 1.2533833333333333, 'M_BLOCKING=6_best': 1.2533833333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 81600, 'xsmm_reference_avg': 1.1647333333333334, 'xsmm_reference_best': 1.1647333333333334, 'xsmm_reference_cpu_freq': 2.499956, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 2.553933333333333, 'M_BLOCKING=12_best': 2.553933333333333, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 2.560783333333333, 'M_BLOCKING=16_best': 2.560783333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 2.4671333333333334, 'M_BLOCKING=1_best': 2.4671333333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 2.4751499999999997, 'M_BLOCKING=2_best': 2.4751499999999997, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 2.4765, 'M_BLOCKING=3_best': 2.4765, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 2.484716666666666, 'M_BLOCKING=6_best': 2.484716666666666, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 81600, 'xsmm_reference_avg': 2.42665, 'xsmm_reference_best': 2.42665, 'xsmm_reference_cpu_freq': 2.499955, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 5.655766666666667, 'M_BLOCKING=12_best': 5.655766666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 5.666533333333333, 'M_BLOCKING=16_best': 5.666533333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 5.601166666666668, 'M_BLOCKING=1_best': 5.601166666666668, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 5.612533333333333, 'M_BLOCKING=2_best': 5.612533333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 5.6242, 'M_BLOCKING=3_best': 5.6242, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 5.6578, 'M_BLOCKING=6_best': 5.6578, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 81600, 'xsmm_reference_avg': 5.602833333333334, 'xsmm_reference_best': 5.602833333333334, 'xsmm_reference_cpu_freq': 2.499941, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 5.626616666666666, 'M_BLOCKING=12_best': 5.626616666666666, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 5.696116666666668, 'M_BLOCKING=16_best': 5.696116666666668, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 6.055433333333334, 'M_BLOCKING=1_best': 6.055433333333334, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 6.2781666666666665, 'M_BLOCKING=2_best': 6.2781666666666665, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 6.429383333333334, 'M_BLOCKING=3_best': 6.429383333333334, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 6.102716666666667, 'M_BLOCKING=6_best': 6.102716666666667, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 81600, 'xsmm_reference_avg': 6.76995, 'xsmm_reference_best': 6.76995, 'xsmm_reference_cpu_freq': 2.499964, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 11.15975, 'M_BLOCKING=12_best': 11.15975, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 11.569516666666667, 'M_BLOCKING=16_best': 11.569516666666667, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 11.354883333333333, 'M_BLOCKING=1_best': 11.354883333333333, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 11.512683333333333, 'M_BLOCKING=2_best': 11.512683333333333, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 11.593250000000001, 'M_BLOCKING=3_best': 11.593250000000001, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 11.015816666666668, 'M_BLOCKING=6_best': 11.015816666666668, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 81600, 'xsmm_reference_avg': 10.76995, 'xsmm_reference_best': 10.76995, 'xsmm_reference_cpu_freq': 2.499929, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 9.728800000000001, 'M_BLOCKING=12_best': 9.728800000000001, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 9.12355, 'M_BLOCKING=16_best': 9.12355, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 8.652466666666667, 'M_BLOCKING=1_best': 8.652466666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 9.131233333333334, 'M_BLOCKING=2_best': 9.131233333333334, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 9.485983333333333, 'M_BLOCKING=3_best': 9.485983333333333, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 9.456383333333333, 'M_BLOCKING=6_best': 9.456383333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 81600, 'xsmm_reference_avg': 9.869333333333335, 'xsmm_reference_best': 9.869333333333335, 'xsmm_reference_cpu_freq': 2.499989, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 9.157866666666667, 'M_BLOCKING=12_best': 9.157866666666667, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 8.972616666666665, 'M_BLOCKING=16_best': 8.972616666666665, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 8.860866666666668, 'M_BLOCKING=1_best': 8.860866666666668, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 8.848666666666666, 'M_BLOCKING=2_best': 8.848666666666666, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 8.882083333333332, 'M_BLOCKING=3_best': 8.882083333333332, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 8.941633333333334, 'M_BLOCKING=6_best': 8.941633333333334, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 81600, 'xsmm_reference_avg': 8.5884, 'xsmm_reference_best': 8.5884, 'xsmm_reference_cpu_freq': 2.499949, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 6.4435, 'M_BLOCKING=12_best': 6.4435, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 6.215083333333333, 'M_BLOCKING=16_best': 6.215083333333333, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 6.345916666666667, 'M_BLOCKING=1_best': 6.345916666666667, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 6.359166666666667, 'M_BLOCKING=2_best': 6.359166666666667, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 6.410816666666666, 'M_BLOCKING=3_best': 6.410816666666666, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 6.389833333333333, 'M_BLOCKING=6_best': 6.389833333333333, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 81600, 'xsmm_reference_avg': 5.977883333333334, 'xsmm_reference_best': 5.977883333333334, 'xsmm_reference_cpu_freq': 2.499952, 'xsmm_reference_kernel_type': 'wide-sparse'}
