{'M_BLOCKING=12_avg': 271.019, 'M_BLOCKING=12_best': 271.019, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 270.096, 'M_BLOCKING=16_best': 270.096, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 265.992, 'M_BLOCKING=1_best': 265.992, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 266.676, 'M_BLOCKING=2_best': 266.676, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 267.629, 'M_BLOCKING=3_best': 267.629, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 266.972, 'M_BLOCKING=6_best': 266.972, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'xsmm_reference_avg': 259.115, 'xsmm_reference_best': 259.115, 'xsmm_reference_cpu_freq': 2.999939, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 169.902, 'M_BLOCKING=12_best': 169.902, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 169.70600000000002, 'M_BLOCKING=16_best': 169.70600000000002, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 162.373, 'M_BLOCKING=1_best': 162.373, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 165.79, 'M_BLOCKING=2_best': 165.79, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 166.206, 'M_BLOCKING=3_best': 166.206, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 169.365, 'M_BLOCKING=6_best': 169.365, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'xsmm_reference_avg': 162.183, 'xsmm_reference_best': 162.183, 'xsmm_reference_cpu_freq': 2.99991, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 211.58900000000006, 'M_BLOCKING=12_best': 211.58900000000006, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 213.244, 'M_BLOCKING=16_best': 213.244, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 201.575, 'M_BLOCKING=1_best': 201.575, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 203.028, 'M_BLOCKING=2_best': 203.028, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 204.397, 'M_BLOCKING=3_best': 204.397, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 207.691, 'M_BLOCKING=6_best': 207.691, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'xsmm_reference_avg': 189.204, 'xsmm_reference_best': 189.204, 'xsmm_reference_cpu_freq': 2.99986, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 169.408, 'M_BLOCKING=12_best': 169.408, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 169.179, 'M_BLOCKING=16_best': 169.179, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 161.216, 'M_BLOCKING=1_best': 161.216, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 165.662, 'M_BLOCKING=2_best': 165.662, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 165.852, 'M_BLOCKING=3_best': 165.852, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 171.70799999999997, 'M_BLOCKING=6_best': 171.70799999999997, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'xsmm_reference_avg': 163.367, 'xsmm_reference_best': 163.367, 'xsmm_reference_cpu_freq': 2.9999, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 270.826, 'M_BLOCKING=12_best': 270.826, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 270.524, 'M_BLOCKING=16_best': 270.524, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 262.933, 'M_BLOCKING=1_best': 262.933, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 266.083, 'M_BLOCKING=2_best': 266.083, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 263.774, 'M_BLOCKING=3_best': 263.774, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 264.09, 'M_BLOCKING=6_best': 264.09, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'xsmm_reference_avg': 258.518, 'xsmm_reference_best': 258.518, 'xsmm_reference_cpu_freq': 2.999892, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 244.658, 'M_BLOCKING=12_best': 244.658, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 247.019, 'M_BLOCKING=16_best': 247.019, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 242.596, 'M_BLOCKING=1_best': 242.596, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 243.346, 'M_BLOCKING=2_best': 243.346, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 243.352, 'M_BLOCKING=3_best': 243.352, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 243.93399999999997, 'M_BLOCKING=6_best': 243.93399999999997, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 236.831, 'xsmm_reference_best': 236.831, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 349.432, 'M_BLOCKING=12_best': 349.432, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 346.84, 'M_BLOCKING=16_best': 346.84, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 345.76, 'M_BLOCKING=1_best': 345.76, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 353.443, 'M_BLOCKING=2_best': 353.443, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 352.327, 'M_BLOCKING=3_best': 352.327, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 350.757, 'M_BLOCKING=6_best': 350.757, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'xsmm_reference_avg': 379.78700000000003, 'xsmm_reference_best': 379.78700000000003, 'xsmm_reference_cpu_freq': 2.999892, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 337.576, 'M_BLOCKING=12_best': 337.576, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 338.821, 'M_BLOCKING=16_best': 338.821, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 336.95399999999995, 'M_BLOCKING=1_best': 336.95399999999995, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 336.529, 'M_BLOCKING=2_best': 336.529, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 338.652, 'M_BLOCKING=3_best': 338.652, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 336.85299999999995, 'M_BLOCKING=6_best': 336.85299999999995, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'xsmm_reference_avg': 336.183, 'xsmm_reference_best': 336.183, 'xsmm_reference_cpu_freq': 2.999887, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 351.94, 'M_BLOCKING=12_best': 351.94, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 352.65, 'M_BLOCKING=16_best': 352.65, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 347.544, 'M_BLOCKING=1_best': 347.544, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 352.838, 'M_BLOCKING=2_best': 352.838, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 354.24199999999996, 'M_BLOCKING=3_best': 354.24199999999996, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 353.888, 'M_BLOCKING=6_best': 353.888, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'xsmm_reference_avg': 383.057, 'xsmm_reference_best': 383.057, 'xsmm_reference_cpu_freq': 2.999911, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 285.628, 'M_BLOCKING=12_best': 285.628, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 280.86800000000005, 'M_BLOCKING=16_best': 280.86800000000005, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 278.338, 'M_BLOCKING=1_best': 278.338, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 279.492, 'M_BLOCKING=2_best': 279.492, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 280.402, 'M_BLOCKING=3_best': 280.402, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 280.96400000000006, 'M_BLOCKING=6_best': 280.96400000000006, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'xsmm_reference_avg': 279.144, 'xsmm_reference_best': 279.144, 'xsmm_reference_cpu_freq': 2.999951, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 271.101, 'M_BLOCKING=12_best': 271.101, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 264.409, 'M_BLOCKING=16_best': 264.409, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 268.488, 'M_BLOCKING=1_best': 268.488, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 268.586, 'M_BLOCKING=2_best': 268.586, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 271.841, 'M_BLOCKING=3_best': 271.841, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 269.283, 'M_BLOCKING=6_best': 269.283, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 250.928, 'xsmm_reference_best': 250.928, 'xsmm_reference_cpu_freq': 2.999899, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 352.551, 'M_BLOCKING=12_best': 352.551, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 347.446, 'M_BLOCKING=16_best': 347.446, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 345.192, 'M_BLOCKING=1_best': 345.192, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 353.023, 'M_BLOCKING=2_best': 353.023, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 350.98299999999995, 'M_BLOCKING=3_best': 350.98299999999995, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 352.543, 'M_BLOCKING=6_best': 352.543, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m3.txt', 'size_n': 3555552, 'xsmm_reference_avg': 380.351, 'xsmm_reference_best': 380.351, 'xsmm_reference_cpu_freq': 2.999949, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 337.60900000000004, 'M_BLOCKING=12_best': 337.60900000000004, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 337.766, 'M_BLOCKING=16_best': 337.766, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 336.943, 'M_BLOCKING=1_best': 336.943, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 336.851, 'M_BLOCKING=2_best': 336.851, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 336.419, 'M_BLOCKING=3_best': 336.419, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 336.267, 'M_BLOCKING=6_best': 336.267, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m6.txt', 'size_n': 2133312, 'xsmm_reference_avg': 349.169, 'xsmm_reference_best': 349.169, 'xsmm_reference_cpu_freq': 2.999899, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 350.685, 'M_BLOCKING=12_best': 350.685, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 351.828, 'M_BLOCKING=16_best': 351.828, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 346.0, 'M_BLOCKING=1_best': 346.0, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 353.05, 'M_BLOCKING=2_best': 353.05, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 354.164, 'M_BLOCKING=3_best': 354.164, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 353.24199999999996, 'M_BLOCKING=6_best': 353.24199999999996, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m132.txt', 'size_n': 2666640, 'xsmm_reference_avg': 383.476, 'xsmm_reference_best': 383.476, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
