{'M_BLOCKING=12_avg': 270.892, 'M_BLOCKING=12_best': 270.892, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 270.031, 'M_BLOCKING=16_best': 270.031, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 273.322, 'M_BLOCKING=1_best': 273.322, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 266.778, 'M_BLOCKING=2_best': 266.778, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 267.505, 'M_BLOCKING=3_best': 267.505, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 267.097, 'M_BLOCKING=6_best': 267.097, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'xsmm_reference_avg': 259.24199999999996, 'xsmm_reference_best': 259.24199999999996, 'xsmm_reference_cpu_freq': 2.999892, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 169.014, 'M_BLOCKING=12_best': 169.014, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 170.291, 'M_BLOCKING=16_best': 170.291, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 163.666, 'M_BLOCKING=1_best': 163.666, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 164.929, 'M_BLOCKING=2_best': 164.929, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 165.578, 'M_BLOCKING=3_best': 165.578, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 170.141, 'M_BLOCKING=6_best': 170.141, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'xsmm_reference_avg': 161.793, 'xsmm_reference_best': 161.793, 'xsmm_reference_cpu_freq': 2.999919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 211.586, 'M_BLOCKING=12_best': 211.586, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 213.662, 'M_BLOCKING=16_best': 213.662, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 201.678, 'M_BLOCKING=1_best': 201.678, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 202.823, 'M_BLOCKING=2_best': 202.823, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 204.733, 'M_BLOCKING=3_best': 204.733, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 210.229, 'M_BLOCKING=6_best': 210.229, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'xsmm_reference_avg': 188.381, 'xsmm_reference_best': 188.381, 'xsmm_reference_cpu_freq': 2.999943, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 169.004, 'M_BLOCKING=12_best': 169.004, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 170.511, 'M_BLOCKING=16_best': 170.511, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 160.254, 'M_BLOCKING=1_best': 160.254, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 166.87199999999996, 'M_BLOCKING=2_best': 166.87199999999996, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 165.306, 'M_BLOCKING=3_best': 165.306, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 169.768, 'M_BLOCKING=6_best': 169.768, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'xsmm_reference_avg': 167.122, 'xsmm_reference_best': 167.122, 'xsmm_reference_cpu_freq': 2.999936, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 271.149, 'M_BLOCKING=12_best': 271.149, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 270.49, 'M_BLOCKING=16_best': 270.49, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 262.97, 'M_BLOCKING=1_best': 262.97, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 263.696, 'M_BLOCKING=2_best': 263.696, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 264.068, 'M_BLOCKING=3_best': 264.068, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 264.393, 'M_BLOCKING=6_best': 264.393, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'xsmm_reference_avg': 263.937, 'xsmm_reference_best': 263.937, 'xsmm_reference_cpu_freq': 2.999912, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 244.77300000000002, 'M_BLOCKING=12_best': 244.77300000000002, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 246.98, 'M_BLOCKING=16_best': 246.98, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 242.18600000000004, 'M_BLOCKING=1_best': 242.18600000000004, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 242.657, 'M_BLOCKING=2_best': 242.657, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 243.75599999999997, 'M_BLOCKING=3_best': 243.75599999999997, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 243.582, 'M_BLOCKING=6_best': 243.582, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 235.965, 'xsmm_reference_best': 235.965, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 348.634, 'M_BLOCKING=12_best': 348.634, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 346.62699999999995, 'M_BLOCKING=16_best': 346.62699999999995, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 344.91700000000003, 'M_BLOCKING=1_best': 344.91700000000003, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 359.065, 'M_BLOCKING=2_best': 359.065, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 351.426, 'M_BLOCKING=3_best': 351.426, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 349.98, 'M_BLOCKING=6_best': 349.98, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'xsmm_reference_avg': 351.681, 'xsmm_reference_best': 351.681, 'xsmm_reference_cpu_freq': 2.999887, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 338.88, 'M_BLOCKING=12_best': 338.88, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 338.033, 'M_BLOCKING=16_best': 338.033, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 337.053, 'M_BLOCKING=1_best': 337.053, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 336.40200000000004, 'M_BLOCKING=2_best': 336.40200000000004, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 336.461, 'M_BLOCKING=3_best': 336.461, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 336.68, 'M_BLOCKING=6_best': 336.68, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'xsmm_reference_avg': 336.254, 'xsmm_reference_best': 336.254, 'xsmm_reference_cpu_freq': 2.999863, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 350.813, 'M_BLOCKING=12_best': 350.813, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 350.976, 'M_BLOCKING=16_best': 350.976, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 347.055, 'M_BLOCKING=1_best': 347.055, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 352.449, 'M_BLOCKING=2_best': 352.449, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 353.361, 'M_BLOCKING=3_best': 353.361, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 353.55999999999995, 'M_BLOCKING=6_best': 353.55999999999995, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'xsmm_reference_avg': 381.88, 'xsmm_reference_best': 381.88, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 284.102, 'M_BLOCKING=12_best': 284.102, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 296.271, 'M_BLOCKING=16_best': 296.271, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 279.128, 'M_BLOCKING=1_best': 279.128, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 279.629, 'M_BLOCKING=2_best': 279.629, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 279.584, 'M_BLOCKING=3_best': 279.584, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 281.062, 'M_BLOCKING=6_best': 281.062, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'xsmm_reference_avg': 269.905, 'xsmm_reference_best': 269.905, 'xsmm_reference_cpu_freq': 2.999902, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 270.826, 'M_BLOCKING=12_best': 270.826, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 264.777, 'M_BLOCKING=16_best': 264.777, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 268.325, 'M_BLOCKING=1_best': 268.325, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 268.536, 'M_BLOCKING=2_best': 268.536, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 270.309, 'M_BLOCKING=3_best': 270.309, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 269.773, 'M_BLOCKING=6_best': 269.773, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 250.457, 'xsmm_reference_best': 250.457, 'xsmm_reference_cpu_freq': 2.999896, 'xsmm_reference_kernel_type': 'wide-sparse'}
