{'M_BLOCKING=12_avg': 270.29200000000003, 'M_BLOCKING=12_best': 270.29200000000003, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 269.524, 'M_BLOCKING=16_best': 269.524, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 266.094, 'M_BLOCKING=1_best': 266.094, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 266.615, 'M_BLOCKING=2_best': 266.615, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 267.289, 'M_BLOCKING=3_best': 267.289, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 267.412, 'M_BLOCKING=6_best': 267.412, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'xsmm_reference_avg': 263.912, 'xsmm_reference_best': 263.912, 'xsmm_reference_cpu_freq': 2.999877, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 170.11, 'M_BLOCKING=12_best': 170.11, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 168.234, 'M_BLOCKING=16_best': 168.234, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 160.373, 'M_BLOCKING=1_best': 160.373, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 164.615, 'M_BLOCKING=2_best': 164.615, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 165.061, 'M_BLOCKING=3_best': 165.061, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 168.91099999999994, 'M_BLOCKING=6_best': 168.91099999999994, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'xsmm_reference_avg': 161.938, 'xsmm_reference_best': 161.938, 'xsmm_reference_cpu_freq': 2.999855, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 211.48400000000004, 'M_BLOCKING=12_best': 211.48400000000004, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 213.201, 'M_BLOCKING=16_best': 213.201, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 201.89800000000002, 'M_BLOCKING=1_best': 201.89800000000002, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 202.301, 'M_BLOCKING=2_best': 202.301, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 203.20899999999995, 'M_BLOCKING=3_best': 203.20899999999995, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 207.01, 'M_BLOCKING=6_best': 207.01, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'xsmm_reference_avg': 188.778, 'xsmm_reference_best': 188.778, 'xsmm_reference_cpu_freq': 2.999866, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 167.527, 'M_BLOCKING=12_best': 167.527, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 168.504, 'M_BLOCKING=16_best': 168.504, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 160.373, 'M_BLOCKING=1_best': 160.373, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 164.317, 'M_BLOCKING=2_best': 164.317, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 168.409, 'M_BLOCKING=3_best': 168.409, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 168.722, 'M_BLOCKING=6_best': 168.722, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'xsmm_reference_avg': 161.543, 'xsmm_reference_best': 161.543, 'xsmm_reference_cpu_freq': 2.999938, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 270.544, 'M_BLOCKING=12_best': 270.544, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 283.311, 'M_BLOCKING=16_best': 283.311, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 262.852, 'M_BLOCKING=1_best': 262.852, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 263.321, 'M_BLOCKING=2_best': 263.321, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 263.72, 'M_BLOCKING=3_best': 263.72, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 263.791, 'M_BLOCKING=6_best': 263.791, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'xsmm_reference_avg': 258.005, 'xsmm_reference_best': 258.005, 'xsmm_reference_cpu_freq': 2.999896, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 244.812, 'M_BLOCKING=12_best': 244.812, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 246.507, 'M_BLOCKING=16_best': 246.507, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 242.33000000000004, 'M_BLOCKING=1_best': 242.33000000000004, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 242.255, 'M_BLOCKING=2_best': 242.255, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 242.326, 'M_BLOCKING=3_best': 242.326, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 243.581, 'M_BLOCKING=6_best': 243.581, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 234.048, 'xsmm_reference_best': 234.048, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 349.132, 'M_BLOCKING=12_best': 349.132, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 347.356, 'M_BLOCKING=16_best': 347.356, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 344.807, 'M_BLOCKING=1_best': 344.807, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 352.03999999999996, 'M_BLOCKING=2_best': 352.03999999999996, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 351.513, 'M_BLOCKING=3_best': 351.513, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 350.347, 'M_BLOCKING=6_best': 350.347, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'xsmm_reference_avg': 350.921, 'xsmm_reference_best': 350.921, 'xsmm_reference_cpu_freq': 2.99989, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 337.043, 'M_BLOCKING=12_best': 337.043, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 337.02200000000005, 'M_BLOCKING=16_best': 337.02200000000005, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 336.43399999999997, 'M_BLOCKING=1_best': 336.43399999999997, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 336.299, 'M_BLOCKING=2_best': 336.299, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 335.87300000000005, 'M_BLOCKING=3_best': 335.87300000000005, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 338.163, 'M_BLOCKING=6_best': 338.163, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'xsmm_reference_avg': 348.739, 'xsmm_reference_best': 348.739, 'xsmm_reference_cpu_freq': 2.999795, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 351.446, 'M_BLOCKING=12_best': 351.446, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 356.262, 'M_BLOCKING=16_best': 356.262, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 346.324, 'M_BLOCKING=1_best': 346.324, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 352.048, 'M_BLOCKING=2_best': 352.048, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 364.942, 'M_BLOCKING=3_best': 364.942, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 353.454, 'M_BLOCKING=6_best': 353.454, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'xsmm_reference_avg': 387.326, 'xsmm_reference_best': 387.326, 'xsmm_reference_cpu_freq': 2.999871, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 284.105, 'M_BLOCKING=12_best': 284.105, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 280.492, 'M_BLOCKING=16_best': 280.492, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 278.567, 'M_BLOCKING=1_best': 278.567, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 278.831, 'M_BLOCKING=2_best': 278.831, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 279.42999999999995, 'M_BLOCKING=3_best': 279.42999999999995, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 280.557, 'M_BLOCKING=6_best': 280.557, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'xsmm_reference_avg': 273.114, 'xsmm_reference_best': 273.114, 'xsmm_reference_cpu_freq': 2.999896, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 270.27, 'M_BLOCKING=12_best': 270.27, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 263.85799999999995, 'M_BLOCKING=16_best': 263.85799999999995, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 267.72400000000005, 'M_BLOCKING=1_best': 267.72400000000005, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 268.041, 'M_BLOCKING=2_best': 268.041, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 269.793, 'M_BLOCKING=3_best': 269.793, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 268.939, 'M_BLOCKING=6_best': 268.939, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 250.917, 'xsmm_reference_best': 250.917, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'wide-sparse'}
