{'M_BLOCKING=12_avg': 270.902, 'M_BLOCKING=12_best': 270.902, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 269.784, 'M_BLOCKING=16_best': 269.784, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 282.033, 'M_BLOCKING=1_best': 282.033, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 267.0, 'M_BLOCKING=2_best': 267.0, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 267.831, 'M_BLOCKING=3_best': 267.831, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 267.179, 'M_BLOCKING=6_best': 267.179, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'xsmm_reference_avg': 264.17999999999995, 'xsmm_reference_best': 264.17999999999995, 'xsmm_reference_cpu_freq': 2.999899, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 169.205, 'M_BLOCKING=12_best': 169.205, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 169.71, 'M_BLOCKING=16_best': 169.71, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 160.048, 'M_BLOCKING=1_best': 160.048, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 164.24699999999996, 'M_BLOCKING=2_best': 164.24699999999996, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 165.298, 'M_BLOCKING=3_best': 165.298, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 184.477, 'M_BLOCKING=6_best': 184.477, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'xsmm_reference_avg': 163.969, 'xsmm_reference_best': 163.969, 'xsmm_reference_cpu_freq': 2.999897, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 211.852, 'M_BLOCKING=12_best': 211.852, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 213.311, 'M_BLOCKING=16_best': 213.311, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 202.339, 'M_BLOCKING=1_best': 202.339, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 202.669, 'M_BLOCKING=2_best': 202.669, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 204.311, 'M_BLOCKING=3_best': 204.311, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 208.422, 'M_BLOCKING=6_best': 208.422, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'xsmm_reference_avg': 188.876, 'xsmm_reference_best': 188.876, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 169.887, 'M_BLOCKING=12_best': 169.887, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 169.314, 'M_BLOCKING=16_best': 169.314, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 159.907, 'M_BLOCKING=1_best': 159.907, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 164.115, 'M_BLOCKING=2_best': 164.115, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 164.891, 'M_BLOCKING=3_best': 164.891, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 172.049, 'M_BLOCKING=6_best': 172.049, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'xsmm_reference_avg': 182.293, 'xsmm_reference_best': 182.293, 'xsmm_reference_cpu_freq': 2.999912, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 270.722, 'M_BLOCKING=12_best': 270.722, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 270.474, 'M_BLOCKING=16_best': 270.474, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 263.085, 'M_BLOCKING=1_best': 263.085, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 262.925, 'M_BLOCKING=2_best': 262.925, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 265.447, 'M_BLOCKING=3_best': 265.447, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 264.073, 'M_BLOCKING=6_best': 264.073, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'xsmm_reference_avg': 270.837, 'xsmm_reference_best': 270.837, 'xsmm_reference_cpu_freq': 2.999911, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 243.88300000000004, 'M_BLOCKING=12_best': 243.88300000000004, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 257.018, 'M_BLOCKING=16_best': 257.018, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 242.649, 'M_BLOCKING=1_best': 242.649, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 243.137, 'M_BLOCKING=2_best': 243.137, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 243.59500000000003, 'M_BLOCKING=3_best': 243.59500000000003, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 243.868, 'M_BLOCKING=6_best': 243.868, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 242.984, 'xsmm_reference_best': 242.984, 'xsmm_reference_cpu_freq': 2.99991, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 348.863, 'M_BLOCKING=12_best': 348.863, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 346.31500000000005, 'M_BLOCKING=16_best': 346.31500000000005, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 344.43100000000004, 'M_BLOCKING=1_best': 344.43100000000004, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 363.776, 'M_BLOCKING=2_best': 363.776, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 350.571, 'M_BLOCKING=3_best': 350.571, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 350.14099999999996, 'M_BLOCKING=6_best': 350.14099999999996, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'xsmm_reference_avg': 380.203, 'xsmm_reference_best': 380.203, 'xsmm_reference_cpu_freq': 2.999866, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 338.48699999999997, 'M_BLOCKING=12_best': 338.48699999999997, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 338.829, 'M_BLOCKING=16_best': 338.829, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 337.978, 'M_BLOCKING=1_best': 337.978, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 336.177, 'M_BLOCKING=2_best': 336.177, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 337.20399999999995, 'M_BLOCKING=3_best': 337.20399999999995, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 336.81, 'M_BLOCKING=6_best': 336.81, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'xsmm_reference_avg': 348.55600000000004, 'xsmm_reference_best': 348.55600000000004, 'xsmm_reference_cpu_freq': 2.999911, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 351.158, 'M_BLOCKING=12_best': 351.158, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 351.737, 'M_BLOCKING=16_best': 351.737, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 346.472, 'M_BLOCKING=1_best': 346.472, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 351.32500000000005, 'M_BLOCKING=2_best': 351.32500000000005, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 353.458, 'M_BLOCKING=3_best': 353.458, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 352.967, 'M_BLOCKING=6_best': 352.967, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'xsmm_reference_avg': 381.725, 'xsmm_reference_best': 381.725, 'xsmm_reference_cpu_freq': 2.99994, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 284.183, 'M_BLOCKING=12_best': 284.183, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 283.77, 'M_BLOCKING=16_best': 283.77, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 278.553, 'M_BLOCKING=1_best': 278.553, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 278.912, 'M_BLOCKING=2_best': 278.912, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 280.684, 'M_BLOCKING=3_best': 280.684, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 280.92, 'M_BLOCKING=6_best': 280.92, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'xsmm_reference_avg': 273.735, 'xsmm_reference_best': 273.735, 'xsmm_reference_cpu_freq': 2.999866, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 269.81600000000003, 'M_BLOCKING=12_best': 269.81600000000003, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 264.277, 'M_BLOCKING=16_best': 264.277, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 268.048, 'M_BLOCKING=1_best': 268.048, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 278.033, 'M_BLOCKING=2_best': 278.033, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 270.09299999999996, 'M_BLOCKING=3_best': 270.09299999999996, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 269.203, 'M_BLOCKING=6_best': 269.203, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 250.525, 'xsmm_reference_best': 250.525, 'xsmm_reference_cpu_freq': 2.999892, 'xsmm_reference_kernel_type': 'wide-sparse'}
