{'M_BLOCKING=15_avg': 3.8994999999999997, 'M_BLOCKING=15_best': 3.8994999999999997, 'M_BLOCKING=15_kernel_type': 'dense', 'M_BLOCKING=1_avg': 3.032, 'M_BLOCKING=1_best': 3.032, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 3.1285, 'M_BLOCKING=2_best': 3.1285, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=30_avg': 3.2540999999999998, 'M_BLOCKING=30_best': 3.2540999999999998, 'M_BLOCKING=30_kernel_type': 'dense', 'M_BLOCKING=4_avg': 3.0143999999999997, 'M_BLOCKING=4_best': 3.0143999999999997, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 3.0006, 'M_BLOCKING=8_best': 3.0006, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.1031, 'xsmm_reference_best': 3.1031, 'xsmm_reference_cpu_freq': 2.999983, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=15_avg': 2.0712, 'M_BLOCKING=15_best': 2.0712, 'M_BLOCKING=15_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.9062999999999999, 'M_BLOCKING=1_best': 1.9062999999999999, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.9106, 'M_BLOCKING=2_best': 1.9106, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=30_avg': 2.1822, 'M_BLOCKING=30_best': 2.1822, 'M_BLOCKING=30_kernel_type': 'dense', 'M_BLOCKING=4_avg': 1.9373999999999998, 'M_BLOCKING=4_best': 1.9373999999999998, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 1.9241, 'M_BLOCKING=8_best': 1.9241, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 105600, 'xsmm_reference_avg': 1.8803999999999998, 'xsmm_reference_best': 1.8803999999999998, 'xsmm_reference_cpu_freq': 2.999935, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=15_avg': 3.4847, 'M_BLOCKING=15_best': 3.4847, 'M_BLOCKING=15_kernel_type': 'dense', 'M_BLOCKING=1_avg': 3.5142, 'M_BLOCKING=1_best': 3.5142, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 3.3872, 'M_BLOCKING=2_best': 3.3872, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=30_avg': 3.6188000000000002, 'M_BLOCKING=30_best': 3.6188000000000002, 'M_BLOCKING=30_kernel_type': 'dense', 'M_BLOCKING=4_avg': 3.362900000000002, 'M_BLOCKING=4_best': 3.362900000000002, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 5.1125, 'M_BLOCKING=8_best': 5.1125, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.4193, 'xsmm_reference_best': 3.4193, 'xsmm_reference_cpu_freq': 2.999919, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=15_avg': 1.5289, 'M_BLOCKING=15_best': 1.5289, 'M_BLOCKING=15_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.5776, 'M_BLOCKING=1_best': 1.5776, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.6004999999999998, 'M_BLOCKING=2_best': 1.6004999999999998, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=30_avg': 1.627, 'M_BLOCKING=30_best': 1.627, 'M_BLOCKING=30_kernel_type': 'dense', 'M_BLOCKING=4_avg': 1.6567, 'M_BLOCKING=4_best': 1.6567, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 1.524, 'M_BLOCKING=8_best': 1.524, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 105600, 'xsmm_reference_avg': 1.5577999999999999, 'xsmm_reference_best': 1.5577999999999999, 'xsmm_reference_cpu_freq': 2.999928, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=15_avg': 2.9992, 'M_BLOCKING=15_best': 2.9992, 'M_BLOCKING=15_kernel_type': 'dense', 'M_BLOCKING=1_avg': 3.0143, 'M_BLOCKING=1_best': 3.0143, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 3.0034999999999967, 'M_BLOCKING=2_best': 3.0034999999999967, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=30_avg': 3.0126999999999997, 'M_BLOCKING=30_best': 3.0126999999999997, 'M_BLOCKING=30_kernel_type': 'dense', 'M_BLOCKING=4_avg': 2.9782, 'M_BLOCKING=4_best': 2.9782, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 3.0336, 'M_BLOCKING=8_best': 3.0336, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 105600, 'xsmm_reference_avg': 3.0149999999999997, 'xsmm_reference_best': 3.0149999999999997, 'xsmm_reference_cpu_freq': 2.999886, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=15_avg': 7.0394000000000005, 'M_BLOCKING=15_best': 7.0394000000000005, 'M_BLOCKING=15_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.3546000000000005, 'M_BLOCKING=1_best': 7.3546000000000005, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.1796999999999995, 'M_BLOCKING=2_best': 7.1796999999999995, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=30_avg': 7.069599999999999, 'M_BLOCKING=30_best': 7.069599999999999, 'M_BLOCKING=30_kernel_type': 'dense', 'M_BLOCKING=4_avg': 7.0249, 'M_BLOCKING=4_best': 7.0249, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 6.9754000000000005, 'M_BLOCKING=8_best': 6.9754000000000005, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 6.9620999999999995, 'xsmm_reference_best': 6.9620999999999995, 'xsmm_reference_cpu_freq': 2.999969, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=15_avg': 11.9337, 'M_BLOCKING=15_best': 11.9337, 'M_BLOCKING=15_kernel_type': 'dense', 'M_BLOCKING=1_avg': 13.0391, 'M_BLOCKING=1_best': 13.0391, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 12.985800000000001, 'M_BLOCKING=2_best': 12.985800000000001, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=30_avg': 11.2546, 'M_BLOCKING=30_best': 11.2546, 'M_BLOCKING=30_kernel_type': 'dense', 'M_BLOCKING=4_avg': 12.65, 'M_BLOCKING=4_best': 12.65, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 12.6765, 'M_BLOCKING=8_best': 12.6765, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 105600, 'xsmm_reference_avg': 11.6312, 'xsmm_reference_best': 11.6312, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=15_avg': 17.3664, 'M_BLOCKING=15_best': 17.3664, 'M_BLOCKING=15_kernel_type': 'dense', 'M_BLOCKING=1_avg': 20.663, 'M_BLOCKING=1_best': 20.663, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 18.9319, 'M_BLOCKING=2_best': 18.9319, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=30_avg': 17.31, 'M_BLOCKING=30_best': 17.31, 'M_BLOCKING=30_kernel_type': 'dense', 'M_BLOCKING=4_avg': 17.7154, 'M_BLOCKING=4_best': 17.7154, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 17.4163, 'M_BLOCKING=8_best': 17.4163, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 105600, 'xsmm_reference_avg': 17.2828, 'xsmm_reference_best': 17.2828, 'xsmm_reference_cpu_freq': 2.999952, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=15_avg': 14.7977, 'M_BLOCKING=15_best': 14.7977, 'M_BLOCKING=15_kernel_type': 'dense', 'M_BLOCKING=1_avg': 15.976999999999999, 'M_BLOCKING=1_best': 15.976999999999999, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 15.643600000000001, 'M_BLOCKING=2_best': 15.643600000000001, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=30_avg': 13.5256, 'M_BLOCKING=30_best': 13.5256, 'M_BLOCKING=30_kernel_type': 'dense', 'M_BLOCKING=4_avg': 15.2317, 'M_BLOCKING=4_best': 15.2317, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 14.911000000000001, 'M_BLOCKING=8_best': 14.911000000000001, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 105600, 'xsmm_reference_avg': 14.1186, 'xsmm_reference_best': 14.1186, 'xsmm_reference_cpu_freq': 2.999928, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=15_avg': 10.6767, 'M_BLOCKING=15_best': 10.6767, 'M_BLOCKING=15_kernel_type': 'dense', 'M_BLOCKING=1_avg': 10.9715, 'M_BLOCKING=1_best': 10.9715, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 10.4596, 'M_BLOCKING=2_best': 10.4596, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=30_avg': 10.671800000000001, 'M_BLOCKING=30_best': 10.671800000000001, 'M_BLOCKING=30_kernel_type': 'dense', 'M_BLOCKING=4_avg': 10.5689, 'M_BLOCKING=4_best': 10.5689, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 10.4769, 'M_BLOCKING=8_best': 10.4769, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 105600, 'xsmm_reference_avg': 11.0979, 'xsmm_reference_best': 11.0979, 'xsmm_reference_cpu_freq': 2.999879, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=15_avg': 7.2659, 'M_BLOCKING=15_best': 7.2659, 'M_BLOCKING=15_kernel_type': 'dense', 'M_BLOCKING=1_avg': 7.384399999999999, 'M_BLOCKING=1_best': 7.384399999999999, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.278700000000003, 'M_BLOCKING=2_best': 7.278700000000003, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=30_avg': 7.6225, 'M_BLOCKING=30_best': 7.6225, 'M_BLOCKING=30_kernel_type': 'dense', 'M_BLOCKING=4_avg': 7.2991, 'M_BLOCKING=4_best': 7.2991, 'M_BLOCKING=4_kernel_type': 'dense', 'M_BLOCKING=8_avg': 7.262300000000001, 'M_BLOCKING=8_best': 7.262300000000001, 'M_BLOCKING=8_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 105600, 'xsmm_reference_avg': 7.9552000000000005, 'xsmm_reference_best': 7.9552000000000005, 'xsmm_reference_cpu_freq': 2.999995, 'xsmm_reference_kernel_type': 'sparse'}
