{'M_BLOCKING=12_avg': 1.7469, 'M_BLOCKING=12_best': 1.7469, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 1.7448, 'M_BLOCKING=16_best': 1.7448, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.7162600000000001, 'M_BLOCKING=1_best': 1.7162600000000001, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.72654, 'M_BLOCKING=2_best': 1.72654, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 1.72768, 'M_BLOCKING=3_best': 1.72768, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 1.7236000000000002, 'M_BLOCKING=6_best': 1.7236000000000002, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 57600, 'xsmm_reference_avg': 1.66948, 'xsmm_reference_best': 1.66948, 'xsmm_reference_cpu_freq': 2.99987, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 0.84464, 'M_BLOCKING=12_best': 0.84464, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 0.8476, 'M_BLOCKING=16_best': 0.8476, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 0.8134399999999999, 'M_BLOCKING=1_best': 0.8134399999999999, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 0.85102, 'M_BLOCKING=2_best': 0.85102, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 0.8552199999999993, 'M_BLOCKING=3_best': 0.8552199999999993, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 0.8614400000000001, 'M_BLOCKING=6_best': 0.8614400000000001, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 57600, 'xsmm_reference_avg': 0.7962600000000001, 'xsmm_reference_best': 0.7962600000000001, 'xsmm_reference_cpu_freq': 2.999956, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 1.9368200000000002, 'M_BLOCKING=12_best': 1.9368200000000002, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 1.9328999999999998, 'M_BLOCKING=16_best': 1.9328999999999998, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.84096, 'M_BLOCKING=1_best': 1.84096, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.8557400000000002, 'M_BLOCKING=2_best': 1.8557400000000002, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 1.8590799999999998, 'M_BLOCKING=3_best': 1.8590799999999998, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 1.8813, 'M_BLOCKING=6_best': 1.8813, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 57600, 'xsmm_reference_avg': 1.78756, 'xsmm_reference_best': 1.78756, 'xsmm_reference_cpu_freq': 2.999952, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 0.8463200000000001, 'M_BLOCKING=12_best': 0.8463200000000001, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 0.85126, 'M_BLOCKING=16_best': 0.85126, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 0.8198399999999999, 'M_BLOCKING=1_best': 0.8198399999999999, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 0.8593000000000001, 'M_BLOCKING=2_best': 0.8593000000000001, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 0.85312, 'M_BLOCKING=3_best': 0.85312, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 0.86212, 'M_BLOCKING=6_best': 0.86212, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 57600, 'xsmm_reference_avg': 0.79714, 'xsmm_reference_best': 0.79714, 'xsmm_reference_cpu_freq': 2.999905, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 1.7512200000000002, 'M_BLOCKING=12_best': 1.7512200000000002, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 1.7471, 'M_BLOCKING=16_best': 1.7471, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 1.69798, 'M_BLOCKING=1_best': 1.69798, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 1.7004599999999999, 'M_BLOCKING=2_best': 1.7004599999999999, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 1.706, 'M_BLOCKING=3_best': 1.706, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 1.7080799999999998, 'M_BLOCKING=6_best': 1.7080799999999998, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 57600, 'xsmm_reference_avg': 1.66418, 'xsmm_reference_best': 1.66418, 'xsmm_reference_cpu_freq': 2.999876, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 3.90144, 'M_BLOCKING=12_best': 3.90144, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 3.89776, 'M_BLOCKING=16_best': 3.89776, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 3.8557799999999998, 'M_BLOCKING=1_best': 3.8557799999999998, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 3.86954, 'M_BLOCKING=2_best': 3.86954, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 3.8742, 'M_BLOCKING=3_best': 3.8742, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 3.8971199999999997, 'M_BLOCKING=6_best': 3.8971199999999997, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 57600, 'xsmm_reference_avg': 3.7997199999999998, 'xsmm_reference_best': 3.7997199999999998, 'xsmm_reference_cpu_freq': 2.999915, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 4.82106, 'M_BLOCKING=12_best': 4.82106, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 4.811, 'M_BLOCKING=16_best': 4.811, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 4.3048399999999996, 'M_BLOCKING=1_best': 4.3048399999999996, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 4.650119999999999, 'M_BLOCKING=2_best': 4.650119999999999, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 4.4821800000000005, 'M_BLOCKING=3_best': 4.4821800000000005, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 4.65728, 'M_BLOCKING=6_best': 4.65728, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 57600, 'xsmm_reference_avg': 4.7981799999999994, 'xsmm_reference_best': 4.7981799999999994, 'xsmm_reference_cpu_freq': 2.999884, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 8.17656, 'M_BLOCKING=12_best': 8.17656, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 8.294, 'M_BLOCKING=16_best': 8.294, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 8.488859999999999, 'M_BLOCKING=1_best': 8.488859999999999, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 8.24, 'M_BLOCKING=2_best': 8.24, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 8.42166, 'M_BLOCKING=3_best': 8.42166, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 8.13714, 'M_BLOCKING=6_best': 8.13714, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 57600, 'xsmm_reference_avg': 8.97208, 'xsmm_reference_best': 8.97208, 'xsmm_reference_cpu_freq': 2.999935, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 6.956220000000001, 'M_BLOCKING=12_best': 6.956220000000001, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 6.95024, 'M_BLOCKING=16_best': 6.95024, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 6.6398, 'M_BLOCKING=1_best': 6.6398, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 7.058900000000001, 'M_BLOCKING=2_best': 7.058900000000001, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 6.9458, 'M_BLOCKING=3_best': 6.9458, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 7.01948, 'M_BLOCKING=6_best': 7.01948, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 57600, 'xsmm_reference_avg': 7.528099999999999, 'xsmm_reference_best': 7.528099999999999, 'xsmm_reference_cpu_freq': 2.999926, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'M_BLOCKING=12_avg': 6.5476, 'M_BLOCKING=12_best': 6.5476, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 6.302260000000001, 'M_BLOCKING=16_best': 6.302260000000001, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 6.255019999999999, 'M_BLOCKING=1_best': 6.255019999999999, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 6.31154, 'M_BLOCKING=2_best': 6.31154, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 6.2472, 'M_BLOCKING=3_best': 6.2472, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 6.3497, 'M_BLOCKING=6_best': 6.3497, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 57600, 'xsmm_reference_avg': 6.155740000000001, 'xsmm_reference_best': 6.155740000000001, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'sparse'}
{'M_BLOCKING=12_avg': 4.61254, 'M_BLOCKING=12_best': 4.61254, 'M_BLOCKING=12_kernel_type': 'dense', 'M_BLOCKING=16_avg': 4.422059999999999, 'M_BLOCKING=16_best': 4.422059999999999, 'M_BLOCKING=16_kernel_type': 'dense', 'M_BLOCKING=1_avg': 4.4816199999999995, 'M_BLOCKING=1_best': 4.4816199999999995, 'M_BLOCKING=1_kernel_type': 'dense', 'M_BLOCKING=2_avg': 4.5083400000000005, 'M_BLOCKING=2_best': 4.5083400000000005, 'M_BLOCKING=2_kernel_type': 'dense', 'M_BLOCKING=3_avg': 4.5389, 'M_BLOCKING=3_best': 4.5389, 'M_BLOCKING=3_kernel_type': 'dense', 'M_BLOCKING=6_avg': 4.54528, 'M_BLOCKING=6_best': 4.54528, 'M_BLOCKING=6_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 57600, 'xsmm_reference_avg': 4.4037, 'xsmm_reference_best': 4.4037, 'xsmm_reference_cpu_freq': 2.999881, 'xsmm_reference_kernel_type': 'sparse'}
